Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 9571ms | tok/sec: 27,389 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,804 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486185 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,572 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034201 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,642 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655209 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,400 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322766 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,065 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069880 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,875 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865023 | lrm: 1.00 | dt: 178ms | tok/sec: 1,470,660 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690669 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,270 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542497 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,132 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419354 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,488 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310444 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,577 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212918 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,317 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130893 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,951 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.058160 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,364 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991172 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,495 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.932001 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,438 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.874999 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,620 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.824935 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,172 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.777775 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,414 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.733416 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,368 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.693342 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,217 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.658391 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,228 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.624417 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,094 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.592737 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,131 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.560642 | lrm: 1.00 | dt: 164ms | tok/sec: 1,598,097 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.529641 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,232 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.499485 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,537 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.473033 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,961 | mfu: 40.3% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.446394 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,975 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.416589 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,049 | mfu: 40.3% | epoch: 1 | remaining: 297s    
