step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,2.8633639812469482
300,2.0102834701538086,0.0,0.13736363636363635,0.0029889165186613824,10.14779281616211
600,1.9666680097579956,0.0,0.138,0.0029312252584644026,17.480731964111328
900,1.3141776323318481,0.0,0.34236363636363637,0.0028262802505665758,24.931071043014526
1200,0.6603750586509705,0.0155,0.6581363636363636,0.0026779520437983317,32.163230895996094
1500,0.3968304395675659,0.0965,0.7909545454545455,0.0024917112325092902,39.836437940597534
1800,0.25009164214134216,0.3185,0.8934545454545455,0.002274426691825128,47.12045478820801
2100,0.06268325448036194,0.903,0.9900909090909091,0.0020341122419518937,54.27672791481018
2400,0.024488873779773712,0.983,0.9984545454545455,0.0017796310849753703,61.29352593421936
2700,0.014627523720264435,0.9945,0.9995,0.0015203689150246297,68.64624404907227
3000,0.010568861849606037,0.9985,0.9998636363636364,0.0012658877580481063,75.78442192077637
3300,0.00759362755343318,0.9985,0.9998636363636364,0.0010255733081748729,82.83843779563904
3600,0.006237094756215811,0.9995,0.9999545454545454,0.0008082887674907099,89.93328595161438
3900,0.005692269653081894,0.9995,0.9999545454545454,0.0006220479562016685,98.01330900192261
4200,0.004951402544975281,1.0,1.0,0.00047371974943342433,105.40792179107666
4500,0.004133152775466442,1.0,1.0,0.00036877474153559735,112.52150201797485
4800,0.004013033118098974,1.0,1.0,0.00031108348133861787,119.64165592193604
4999,0.003908271435648203,1.0,1.0,0.00030000027746700307,124.48300790786743
