Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.453699e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 23446ms | tok/sec: 11,180 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867377 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,471 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485776 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,493 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033584 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,807 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654481 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,541 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322175 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,271 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069359 | lrm: 1.00 | dt: 181ms | tok/sec: 1,449,239 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864452 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,449 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690160 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,579 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542069 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,848 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419013 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,335 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310201 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,952 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212774 | lrm: 1.00 | dt: 171ms | tok/sec: 1,530,027 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130813 | lrm: 1.00 | dt: 168ms | tok/sec: 1,557,293 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.058148 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,942 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991266 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,459 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.932345 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,537 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.875675 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,689 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.825896 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,540 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.779039 | lrm: 1.00 | dt: 168ms | tok/sec: 1,563,861 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.734961 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,696 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.695224 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,506 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.660651 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,123 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.627033 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,260 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.595800 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,295 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 5.564222 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,557 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.533790 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,091 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.504308 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,979 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.478502 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,821 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.452477 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,888 | mfu: 40.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.423301 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,146 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00031 (1.1%) | loss: 5.397485 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,150 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00032 (1.2%) | loss: 5.372795 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,488 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.348817 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,953 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.323790 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,165 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.297648 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,854 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 5.272020 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,397 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.247445 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,754 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00038 (1.5%) | loss: 5.221358 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,987 | mfu: 39.1% | epoch: 1 | remaining: 295s    
step 00039 (1.5%) | loss: 5.195812 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,922 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.173974 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,061 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.148696 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,830 | mfu: 40.0% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.126508 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,084 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00043 (1.8%) | loss: 5.100378 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,255 | mfu: 40.0% | epoch: 1 | remaining: 295s    
step 00044 (1.8%) | loss: 5.076849 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,500 | mfu: 39.2% | epoch: 1 | remaining: 294s    
step 00045 (1.9%) | loss: 5.055578 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,316 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 5.031072 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,897 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00047 (2.0%) | loss: 5.005220 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,527 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00048 (2.0%) | loss: 4.981108 | lrm: 1.00 | dt: 164ms | tok/sec: 1,598,241 | mfu: 39.6% | epoch: 1 | remaining: 294s    
