Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.327900e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 36272ms | tok/sec: 6,323 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870220 | lrm: 1.00 | dt: 142ms | tok/sec: 1,620,289 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495893 | lrm: 1.00 | dt: 154ms | tok/sec: 1,485,044 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046471 | lrm: 1.00 | dt: 135ms | tok/sec: 1,701,223 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.672015 | lrm: 1.00 | dt: 136ms | tok/sec: 1,688,667 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345936 | lrm: 1.00 | dt: 144ms | tok/sec: 1,592,819 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.087098 | lrm: 1.00 | dt: 143ms | tok/sec: 1,599,990 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881749 | lrm: 1.00 | dt: 179ms | tok/sec: 1,283,740 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707476 | lrm: 1.00 | dt: 216ms | tok/sec: 1,062,486 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561703 | lrm: 1.00 | dt: 165ms | tok/sec: 1,388,877 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436852 | lrm: 1.00 | dt: 184ms | tok/sec: 1,246,138 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.328156 | lrm: 1.00 | dt: 142ms | tok/sec: 1,613,549 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235388 | lrm: 1.00 | dt: 182ms | tok/sec: 1,258,911 | mfu: 29.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.151003 | lrm: 1.00 | dt: 139ms | tok/sec: 1,654,140 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.073206 | lrm: 1.00 | dt: 146ms | tok/sec: 1,569,429 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.007651 | lrm: 1.00 | dt: 153ms | tok/sec: 1,498,532 | mfu: 35.3% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.949181 | lrm: 1.00 | dt: 170ms | tok/sec: 1,348,645 | mfu: 31.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895715 | lrm: 1.00 | dt: 158ms | tok/sec: 1,450,027 | mfu: 34.1% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.844501 | lrm: 1.00 | dt: 142ms | tok/sec: 1,621,004 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.798497 | lrm: 1.00 | dt: 151ms | tok/sec: 1,514,457 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.755907 | lrm: 1.00 | dt: 162ms | tok/sec: 1,418,917 | mfu: 33.4% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.714665 | lrm: 1.00 | dt: 151ms | tok/sec: 1,517,371 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.675275 | lrm: 1.00 | dt: 178ms | tok/sec: 1,291,497 | mfu: 30.4% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.639323 | lrm: 1.00 | dt: 140ms | tok/sec: 1,634,027 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.605746 | lrm: 1.00 | dt: 142ms | tok/sec: 1,619,642 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.573640 | lrm: 1.00 | dt: 210ms | tok/sec: 1,094,043 | mfu: 25.7% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.544141 | lrm: 1.00 | dt: 224ms | tok/sec: 1,023,580 | mfu: 24.1% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 5.514885 | lrm: 1.00 | dt: 246ms | tok/sec: 933,380 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.485956 | lrm: 1.00 | dt: 199ms | tok/sec: 1,151,986 | mfu: 27.1% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.457117 | lrm: 1.00 | dt: 178ms | tok/sec: 1,288,386 | mfu: 30.3% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.428085 | lrm: 1.00 | dt: 244ms | tok/sec: 940,802 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00031 (1.2%) | loss: 5.399348 | lrm: 1.00 | dt: 268ms | tok/sec: 856,659 | mfu: 20.2% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.373870 | lrm: 1.00 | dt: 168ms | tok/sec: 1,361,833 | mfu: 32.0% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.348858 | lrm: 1.00 | dt: 155ms | tok/sec: 1,477,370 | mfu: 34.8% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.320464 | lrm: 1.00 | dt: 193ms | tok/sec: 1,188,675 | mfu: 28.0% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 5.293759 | lrm: 1.00 | dt: 236ms | tok/sec: 973,336 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00036 (1.5%) | loss: 5.270770 | lrm: 1.00 | dt: 235ms | tok/sec: 974,076 | mfu: 22.9% | epoch: 1 | remaining: 295s    
step 00037 (1.6%) | loss: 5.244810 | lrm: 1.00 | dt: 157ms | tok/sec: 1,463,012 | mfu: 34.4% | epoch: 1 | remaining: 295s    
step 00038 (1.6%) | loss: 5.221766 | lrm: 1.00 | dt: 159ms | tok/sec: 1,439,702 | mfu: 33.9% | epoch: 1 | remaining: 295s    
step 00039 (1.7%) | loss: 5.197050 | lrm: 1.00 | dt: 188ms | tok/sec: 1,222,699 | mfu: 28.8% | epoch: 1 | remaining: 295s    
step 00040 (1.7%) | loss: 5.172366 | lrm: 1.00 | dt: 236ms | tok/sec: 972,586 | mfu: 22.9% | epoch: 1 | remaining: 295s    
step 00041 (1.8%) | loss: 5.146205 | lrm: 1.00 | dt: 225ms | tok/sec: 1,019,328 | mfu: 24.0% | epoch: 1 | remaining: 294s    
step 00042 (1.9%) | loss: 5.122483 | lrm: 1.00 | dt: 185ms | tok/sec: 1,240,847 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00043 (2.0%) | loss: 5.098407 | lrm: 1.00 | dt: 169ms | tok/sec: 1,355,883 | mfu: 31.9% | epoch: 1 | remaining: 294s    
step 00044 (2.0%) | loss: 5.072941 | lrm: 1.00 | dt: 153ms | tok/sec: 1,503,351 | mfu: 35.4% | epoch: 1 | remaining: 294s    
step 00045 (2.1%) | loss: 5.048879 | lrm: 1.00 | dt: 265ms | tok/sec: 865,497 | mfu: 20.4% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 5.027632 | lrm: 1.00 | dt: 246ms | tok/sec: 933,679 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00047 (2.2%) | loss: 5.001661 | lrm: 1.00 | dt: 135ms | tok/sec: 1,700,655 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00048 (2.3%) | loss: 4.979243 | lrm: 1.00 | dt: 158ms | tok/sec: 1,456,275 | mfu: 34.3% | epoch: 1 | remaining: 293s    
step 00049 (2.3%) | loss: 4.957204 | lrm: 1.00 | dt: 135ms | tok/sec: 1,705,355 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00050 (2.4%) | loss: 4.932898 | lrm: 1.00 | dt: 137ms | tok/sec: 1,670,624 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00051 (2.4%) | loss: 4.908912 | lrm: 1.00 | dt: 255ms | tok/sec: 897,923 | mfu: 21.1% | epoch: 1 | remaining: 292s    
step 00052 (2.5%) | loss: 4.888514 | lrm: 1.00 | dt: 177ms | tok/sec: 1,297,828 | mfu: 30.5% | epoch: 1 | remaining: 292s    
step 00053 (2.6%) | loss: 4.864998 | lrm: 1.00 | dt: 134ms | tok/sec: 1,708,192 | mfu: 40.2% | epoch: 1 | remaining: 292s    
step 00054 (2.6%) | loss: 4.838069 | lrm: 1.00 | dt: 136ms | tok/sec: 1,686,296 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00055 (2.7%) | loss: 4.815581 | lrm: 1.00 | dt: 149ms | tok/sec: 1,544,582 | mfu: 36.3% | epoch: 1 | remaining: 292s    
step 00056 (2.7%) | loss: 4.789290 | lrm: 1.00 | dt: 136ms | tok/sec: 1,683,953 | mfu: 39.6% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.767071 | lrm: 1.00 | dt: 234ms | tok/sec: 978,304 | mfu: 23.0% | epoch: 1 | remaining: 292s    
step 00058 (2.8%) | loss: 4.748196 | lrm: 1.00 | dt: 171ms | tok/sec: 1,340,703 | mfu: 31.5% | epoch: 1 | remaining: 291s    
step 00059 (2.9%) | loss: 4.724512 | lrm: 1.00 | dt: 135ms | tok/sec: 1,700,129 | mfu: 40.0% | epoch: 1 | remaining: 291s    
step 00060 (2.9%) | loss: 4.701896 | lrm: 1.00 | dt: 136ms | tok/sec: 1,682,919 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00061 (3.0%) | loss: 4.680163 | lrm: 1.00 | dt: 136ms | tok/sec: 1,682,056 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00062 (3.0%) | loss: 4.655185 | lrm: 1.00 | dt: 136ms | tok/sec: 1,686,589 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00063 (3.1%) | loss: 4.636314 | lrm: 1.00 | dt: 215ms | tok/sec: 1,069,274 | mfu: 25.2% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 4.616330 | lrm: 1.00 | dt: 192ms | tok/sec: 1,192,113 | mfu: 28.0% | epoch: 1 | remaining: 290s    
step 00065 (3.2%) | loss: 4.594283 | lrm: 1.00 | dt: 135ms | tok/sec: 1,703,881 | mfu: 40.1% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 4.576806 | lrm: 1.00 | dt: 137ms | tok/sec: 1,674,789 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00067 (3.3%) | loss: 4.553793 | lrm: 1.00 | dt: 137ms | tok/sec: 1,671,033 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00068 (3.3%) | loss: 4.535777 | lrm: 1.00 | dt: 137ms | tok/sec: 1,677,777 | mfu: 39.5% | epoch: 1 | remaining: 290s    
step 00069 (3.4%) | loss: 4.514649 | lrm: 1.00 | dt: 179ms | tok/sec: 1,283,369 | mfu: 30.2% | epoch: 1 | remaining: 290s    
step 00070 (3.4%) | loss: 4.492648 | lrm: 1.00 | dt: 234ms | tok/sec: 980,805 | mfu: 23.1% | epoch: 1 | remaining: 289s    
step 00071 (3.5%) | loss: 4.472704 | lrm: 1.00 | dt: 134ms | tok/sec: 1,713,098 | mfu: 40.3% | epoch: 1 | remaining: 289s    
step 00072 (3.6%) | loss: 4.451621 | lrm: 1.00 | dt: 136ms | tok/sec: 1,686,947 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00073 (3.6%) | loss: 4.433544 | lrm: 1.00 | dt: 137ms | tok/sec: 1,677,709 | mfu: 39.5% | epoch: 1 | remaining: 289s    
step 00074 (3.7%) | loss: 4.412487 | lrm: 1.00 | dt: 136ms | tok/sec: 1,680,681 | mfu: 39.5% | epoch: 1 | remaining: 289s    
step 00075 (3.7%) | loss: 4.392650 | lrm: 1.00 | dt: 135ms | tok/sec: 1,693,742 | mfu: 39.8% | epoch: 1 | remaining: 289s    
step 00076 (3.7%) | loss: 4.371991 | lrm: 1.00 | dt: 226ms | tok/sec: 1,017,142 | mfu: 23.9% | epoch: 1 | remaining: 289s    
step 00077 (3.8%) | loss: 4.356948 | lrm: 1.00 | dt: 176ms | tok/sec: 1,302,310 | mfu: 30.6% | epoch: 1 | remaining: 288s    
step 00078 (3.9%) | loss: 4.335812 | lrm: 1.00 | dt: 134ms | tok/sec: 1,708,972 | mfu: 40.2% | epoch: 1 | remaining: 288s    
step 00079 (3.9%) | loss: 4.314010 | lrm: 1.00 | dt: 135ms | tok/sec: 1,695,467 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00080 (4.0%) | loss: 4.290586 | lrm: 1.00 | dt: 136ms | tok/sec: 1,689,539 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00081 (4.0%) | loss: 4.273703 | lrm: 1.00 | dt: 139ms | tok/sec: 1,646,476 | mfu: 38.7% | epoch: 1 | remaining: 288s    
step 00082 (4.1%) | loss: 4.256023 | lrm: 1.00 | dt: 238ms | tok/sec: 963,192 | mfu: 22.7% | epoch: 1 | remaining: 288s    
step 00083 (4.1%) | loss: 4.240964 | lrm: 1.00 | dt: 187ms | tok/sec: 1,225,740 | mfu: 28.8% | epoch: 1 | remaining: 287s    
step 00084 (4.2%) | loss: 4.224477 | lrm: 1.00 | dt: 138ms | tok/sec: 1,666,440 | mfu: 39.2% | epoch: 1 | remaining: 287s    
step 00085 (4.2%) | loss: 4.204664 | lrm: 1.00 | dt: 135ms | tok/sec: 1,697,621 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00086 (4.3%) | loss: 4.190118 | lrm: 1.00 | dt: 136ms | tok/sec: 1,684,014 | mfu: 39.6% | epoch: 1 | remaining: 287s    
step 00087 (4.3%) | loss: 4.173861 | lrm: 1.00 | dt: 136ms | tok/sec: 1,680,916 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00088 (4.4%) | loss: 4.158058 | lrm: 1.00 | dt: 171ms | tok/sec: 1,340,978 | mfu: 31.5% | epoch: 1 | remaining: 287s    
