step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.737642288208008,0.0,0.0,3e-05,10.529506206512451
300,1.9935022592544556,0.0,0.1353181818181818,0.0029889165186613824,23.273221254348755
600,1.2076843976974487,0.0,0.2753181818181818,0.0029312252584644026,36.16515302658081
900,1.0051108598709106,0.0,0.4520909090909091,0.0028262802505665758,48.661527156829834
1200,0.45878100395202637,0.073,0.7738181818181818,0.0026779520437983317,60.6133918762207
1500,0.07870981842279434,0.9075,0.9897727272727272,0.0024917112325092902,71.00987124443054
1800,0.014915873296558857,0.9925,0.9992272727272727,0.002274426691825128,83.29620409011841
2100,0.006515806075185537,0.9985,0.9998636363636364,0.0020341122419518937,98.0186550617218
2400,0.003896494163200259,0.9995,0.9999545454545454,0.0017796310849753703,113.42509126663208
2700,0.002770849270746112,1.0,1.0,0.0015203689150246297,129.91645503044128
3000,0.0021568334195762873,1.0,1.0,0.0012658877580481063,145.23191213607788
3300,0.001775620155967772,1.0,1.0,0.0010255733081748729,162.4027259349823
3600,0.0015623243525624275,1.0,1.0,0.0008082887674907099,179.73806715011597
3900,0.0014286715304479003,1.0,1.0,0.0006220479562016685,196.52589917182922
4200,0.0012996208388358355,1.0,1.0,0.00047371974943342433,214.35226917266846
4500,0.0010353103280067444,1.0,1.0,0.00036877474153559735,225.73368906974792
4800,0.0010564358672127128,1.0,1.0,0.00031108348133861787,236.24537086486816
4999,0.000988348270766437,1.0,1.0,0.00030000027746700307,243.16543006896973
