Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 24299ms | tok/sec: 9,439 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870220 | lrm: 1.00 | dt: 134ms | tok/sec: 1,714,127 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495893 | lrm: 1.00 | dt: 136ms | tok/sec: 1,686,122 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046462 | lrm: 1.00 | dt: 135ms | tok/sec: 1,695,437 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.672495 | lrm: 1.00 | dt: 138ms | tok/sec: 1,667,075 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.346413 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,747 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.087559 | lrm: 1.00 | dt: 139ms | tok/sec: 1,655,967 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.882211 | lrm: 1.00 | dt: 155ms | tok/sec: 1,477,854 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707868 | lrm: 1.00 | dt: 179ms | tok/sec: 1,282,243 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.562023 | lrm: 1.00 | dt: 160ms | tok/sec: 1,429,443 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.437090 | lrm: 1.00 | dt: 192ms | tok/sec: 1,194,412 | mfu: 28.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.328328 | lrm: 1.00 | dt: 136ms | tok/sec: 1,683,958 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235505 | lrm: 1.00 | dt: 161ms | tok/sec: 1,425,459 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.151082 | lrm: 1.00 | dt: 135ms | tok/sec: 1,693,786 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.073322 | lrm: 1.00 | dt: 137ms | tok/sec: 1,678,426 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.008113 | lrm: 1.00 | dt: 137ms | tok/sec: 1,670,859 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.949768 | lrm: 1.00 | dt: 138ms | tok/sec: 1,663,671 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895890 | lrm: 1.00 | dt: 151ms | tok/sec: 1,517,249 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.844532 | lrm: 1.00 | dt: 141ms | tok/sec: 1,624,129 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.798537 | lrm: 1.00 | dt: 144ms | tok/sec: 1,587,507 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.755861 | lrm: 1.00 | dt: 139ms | tok/sec: 1,653,807 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.714222 | lrm: 1.00 | dt: 137ms | tok/sec: 1,670,050 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.674719 | lrm: 1.00 | dt: 139ms | tok/sec: 1,653,378 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.638721 | lrm: 1.00 | dt: 141ms | tok/sec: 1,621,236 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.604971 | lrm: 1.00 | dt: 142ms | tok/sec: 1,611,449 | mfu: 37.9% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.572612 | lrm: 1.00 | dt: 141ms | tok/sec: 1,630,054 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.542895 | lrm: 1.00 | dt: 142ms | tok/sec: 1,615,951 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.513324 | lrm: 1.00 | dt: 139ms | tok/sec: 1,652,387 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.484181 | lrm: 1.00 | dt: 138ms | tok/sec: 1,665,384 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.455108 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,032 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.425891 | lrm: 1.00 | dt: 140ms | tok/sec: 1,639,085 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.396997 | lrm: 1.00 | dt: 140ms | tok/sec: 1,634,354 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.371317 | lrm: 1.00 | dt: 143ms | tok/sec: 1,607,030 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.346078 | lrm: 1.00 | dt: 142ms | tok/sec: 1,618,452 | mfu: 38.1% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.317405 | lrm: 1.00 | dt: 139ms | tok/sec: 1,653,807 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.290355 | lrm: 1.00 | dt: 138ms | tok/sec: 1,658,442 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.267183 | lrm: 1.00 | dt: 139ms | tok/sec: 1,654,313 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00037 (1.2%) | loss: 5.241363 | lrm: 1.00 | dt: 139ms | tok/sec: 1,655,925 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00038 (1.3%) | loss: 5.218253 | lrm: 1.00 | dt: 139ms | tok/sec: 1,652,415 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00039 (1.3%) | loss: 5.193446 | lrm: 1.00 | dt: 141ms | tok/sec: 1,625,737 | mfu: 38.2% | epoch: 1 | remaining: 296s    
