Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 29,360,640
  scalars                 : 16
  total                   : 54,526,480
Estimated FLOPs per token: 2.705357e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24014ms | tok/sec: 10,916 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.872943 | lrm: 1.00 | dt: 169ms | tok/sec: 1,551,562 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.513015 | lrm: 1.00 | dt: 175ms | tok/sec: 1,499,817 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.073061 | lrm: 1.00 | dt: 174ms | tok/sec: 1,509,078 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.697442 | lrm: 1.00 | dt: 173ms | tok/sec: 1,518,131 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.362733 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,362 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.105415 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,454 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.897685 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,782 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.721347 | lrm: 1.00 | dt: 174ms | tok/sec: 1,506,335 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.570897 | lrm: 1.00 | dt: 175ms | tok/sec: 1,494,055 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.445484 | lrm: 1.00 | dt: 176ms | tok/sec: 1,486,427 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.334573 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,823 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.235269 | lrm: 1.00 | dt: 182ms | tok/sec: 1,440,252 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.151624 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,222 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.077383 | lrm: 1.00 | dt: 174ms | tok/sec: 1,503,840 | mfu: 41.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.009134 | lrm: 1.00 | dt: 174ms | tok/sec: 1,507,621 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.948843 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,589 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.890839 | lrm: 1.00 | dt: 185ms | tok/sec: 1,416,790 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.839843 | lrm: 1.00 | dt: 182ms | tok/sec: 1,440,903 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00019 (0.5%) | loss: 5.791933 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,109 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00020 (0.5%) | loss: 5.746876 | lrm: 1.00 | dt: 174ms | tok/sec: 1,507,865 | mfu: 41.2% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.705856 | lrm: 1.00 | dt: 179ms | tok/sec: 1,462,571 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.670005 | lrm: 1.00 | dt: 184ms | tok/sec: 1,421,918 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 5.635225 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,730 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.602730 | lrm: 1.00 | dt: 179ms | tok/sec: 1,466,971 | mfu: 40.1% | epoch: 1 | remaining: 297s    
step 00025 (0.8%) | loss: 5.569900 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,711 | mfu: 40.3% | epoch: 1 | remaining: 297s    
step 00026 (0.9%) | loss: 5.538145 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,428 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.507150 | lrm: 1.00 | dt: 183ms | tok/sec: 1,428,995 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00028 (1.0%) | loss: 5.480268 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,144 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.453512 | lrm: 1.00 | dt: 179ms | tok/sec: 1,463,182 | mfu: 40.0% | epoch: 1 | remaining: 297s    
step 00030 (1.1%) | loss: 5.423786 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,331 | mfu: 40.3% | epoch: 1 | remaining: 296s    
