Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSMSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.249226e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24139ms | tok/sec: 10,859 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867316 | lrm: 1.00 | dt: 153ms | tok/sec: 1,716,739 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486120 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,418 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034090 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,466 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655003 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,712 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322509 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,042 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069583 | lrm: 1.00 | dt: 170ms | tok/sec: 1,539,356 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864599 | lrm: 1.00 | dt: 174ms | tok/sec: 1,503,833 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690185 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,134 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541928 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,384 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418681 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,607 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309625 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,154 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211886 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,778 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129592 | lrm: 1.00 | dt: 166ms | tok/sec: 1,577,853 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056567 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,769 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.989235 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,565 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929685 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,208 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.872269 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,442 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.821720 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,781 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.774090 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,684 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.729317 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,419 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.688668 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,161 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.653149 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,827 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.618475 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,124 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.586000 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,488 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.552909 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,120 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.520840 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,951 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.489530 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,551 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.461949 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,093 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 5.434256 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,046 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.403394 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,875 | mfu: 37.4% | epoch: 1 | remaining: 297s    
