step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.734028339385986,0.0,0.0,3e-05,3.9006052017211914
300,2.0198419094085693,0.0,0.13395454545454547,0.0029889165186613824,11.962857007980347
600,1.9114848375320435,0.0,0.17313636363636364,0.0029312252584644026,20.72534203529358
900,0.806269645690918,0.01,0.6443181818181818,0.0028262802505665758,28.69565224647522
1200,0.48109886050224304,0.055,0.7436363636363637,0.0026779520437983317,36.153624057769775
1500,0.4355744421482086,0.065,0.7636818181818181,0.0024917112325092902,44.04395008087158
1800,0.41094303131103516,0.084,0.7761363636363636,0.002274426691825128,51.47307109832764
2100,0.30411216616630554,0.241,0.8679545454545454,0.0020341122419518937,58.74938702583313
2400,0.13350407779216766,0.61,0.9583636363636364,0.0017796310849753703,65.74799799919128
2700,0.08029262721538544,0.711,0.973,0.0015203689150246297,73.99913024902344
3000,0.05902816727757454,0.754,0.9775909090909091,0.0012658877580481063,81.31783199310303
3300,0.019575009122490883,0.996,0.9996363636363637,0.0010255733081748729,88.28081512451172
3600,0.013158979825675488,0.996,0.9996363636363637,0.0008082887674907099,94.82979106903076
3900,0.015712730586528778,0.9965,0.9996818181818182,0.0006220479562016685,101.63933205604553
4200,0.012818503193557262,0.9925,0.9993181818181818,0.00047371974943342433,108.38313388824463
4500,0.011228798888623714,0.9975,0.9997727272727273,0.00036877474153559735,116.28706407546997
4800,0.007465058472007513,0.9965,0.9996818181818182,0.00031108348133861787,124.28567910194397
4999,0.00792661216109991,0.9975,0.9997727272727273,0.00030000027746700307,129.90101027488708
