step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.740101337432861,0.0,0.0,3e-05,3.662454843521118
300,2.402661085128784,0.0,0.1379090909090909,0.0029889165186613824,12.453848838806152
600,2.405336618423462,0.0,0.1379090909090909,0.0029312252584644026,22.763767957687378
900,2.4937055110931396,0.0,0.1333181818181818,0.0028262802505665758,32.3321418762207
1200,2.4972152709960938,0.0,0.1379090909090909,0.0026779520437983317,41.952970027923584
1500,2.507319450378418,0.0,0.1333181818181818,0.0024917112325092902,51.726969957351685
1800,2.58357834815979,0.0,0.1333181818181818,0.002274426691825128,60.8933379650116
2100,4.7361979484558105,0.0,0.1333181818181818,0.0020341122419518937,69.99596095085144
2400,4.7361979484558105,0.0,0.1333181818181818,0.0017796310849753703,80.27704310417175
2700,4.7361979484558105,0.0,0.1333181818181818,0.0015203689150246297,90.25161790847778
3000,4.7361979484558105,0.0,0.1333181818181818,0.0012658877580481063,99.91249394416809
