step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.266165018081665
300,2.0107247829437256,0.0,0.13754545454545455,0.0029889165186613824,10.440356969833374
600,1.972385048866272,0.0,0.13395454545454547,0.0029312252584644026,18.70232391357422
900,1.9633387327194214,0.0,0.13395454545454547,0.0028262802505665758,27.351634979248047
1200,1.8387651443481445,0.0,0.21077272727272728,0.0026779520437983317,35.64840388298035
1500,0.9157342910766602,0.001,0.552409090909091,0.0024917112325092902,44.575679063797
1800,0.3791804313659668,0.263,0.8823636363636363,0.002274426691825128,52.25879716873169
2100,0.12559925019741058,0.678,0.9683636363636363,0.0020341122419518937,60.174453020095825
2400,0.06053701043128967,0.8245,0.9839545454545454,0.0017796310849753703,67.77460885047913
2700,0.03347913920879364,0.917,0.9924545454545455,0.0015203689150246297,76.00194191932678
3000,0.012354242615401745,1.0,1.0,0.0012658877580481063,83.28323602676392
3300,0.00828992947936058,1.0,1.0,0.0010255733081748729,90.68744492530823
3600,0.006361722480505705,0.9995,0.9999545454545454,0.0008082887674907099,99.81883192062378
3900,0.00508502870798111,0.9995,0.9999545454545454,0.0006220479562016685,108.15781712532043
4200,0.004247791599482298,1.0,1.0,0.00047371974943342433,115.64156913757324
4500,0.003784148721024394,1.0,1.0,0.00036877474153559735,122.54542589187622
4800,0.003517767181620002,1.0,1.0,0.00031108348133861787,129.29452800750732
4999,0.0033683646470308304,1.0,1.0,0.00030000027746700307,134.19573092460632
