step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.72721004486084,0.0,0.024136363636363636,3e-05,3.7684149742126465
300,2.1290853023529053,0.0,0.13,0.0029889165186613824,11.19382095336914
600,1.067104697227478,0.001,0.4712727272727273,0.0029312252584644026,18.27264904975891
900,0.5304446220397949,0.0375,0.7286818181818182,0.0028262802505665758,25.295128107070923
1200,0.4500395953655243,0.05,0.7403636363636363,0.0026779520437983317,32.211901903152466
1500,0.439504474401474,0.058,0.7445909090909091,0.0024917112325092902,38.926846981048584
1800,0.42963340878486633,0.058,0.7499090909090909,0.002274426691825128,46.215516090393066
2100,0.2577536404132843,0.3415,0.8964090909090909,0.0020341122419518937,53.35295796394348
2400,0.17099837958812714,0.528,0.9373636363636364,0.0017796310849753703,60.88295125961304
2700,0.09734173864126205,0.762,0.9742727272727273,0.0015203689150246297,68.95261096954346
3000,0.045453861355781555,0.9245,0.9927727272727273,0.0012658877580481063,76.75954818725586
3300,0.02570069395005703,0.9735,0.9975909090909091,0.0010255733081748729,84.20926904678345
3600,0.017595341429114342,0.9915,0.9992272727272727,0.0008082887674907099,91.5641541481018
3900,0.011682565324008465,0.998,0.9998181818181818,0.0006220479562016685,99.06952905654907
4200,0.010547024197876453,0.9985,0.9998636363636364,0.00047371974943342433,106.41108822822571
4500,0.008266668766736984,1.0,1.0,0.00036877474153559735,114.68092894554138
4800,0.00792013481259346,1.0,1.0,0.00031108348133861787,122.19128608703613
4999,0.006782333832234144,1.0,1.0,0.00030000027746700307,128.0553379058838
