Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24566ms | tok/sec: 10,671 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867392 | lrm: 1.00 | dt: 148ms | tok/sec: 1,772,791 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485795 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,212 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033516 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,876 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654070 | lrm: 1.00 | dt: 149ms | tok/sec: 1,761,323 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321451 | lrm: 1.00 | dt: 149ms | tok/sec: 1,763,994 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068396 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,985 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862868 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,469 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688169 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,862 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539499 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,924 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415610 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,240 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305664 | lrm: 1.00 | dt: 150ms | tok/sec: 1,747,636 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206721 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,479 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122852 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,487 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048250 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,578 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.979107 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,544 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916974 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,388 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856562 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,862 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802383 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,869 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750560 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,452 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701571 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,688 | mfu: 35.4% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.655645 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,831 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.614404 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,524 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.573937 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,574 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.535907 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,347 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.497157 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,852 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.459171 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,328 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.421959 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,009 | mfu: 35.2% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.389267 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,404 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.356976 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,927 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.320863 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,868 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.288964 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,532 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.258248 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,459 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.227693 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,294 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.196580 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,021 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.165073 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,242 | mfu: 35.4% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.134489 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,452 | mfu: 36.3% | epoch: 1 | remaining: 296s    
