Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 18743ms | tok/sec: 27,971 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854698 | lrm: 1.00 | dt: 307ms | tok/sec: 1,705,105 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442287 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,199 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971710 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,302 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578719 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,389 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248812 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,880 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998048 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,653 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787035 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,813 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606943 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,173 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455092 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,976 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325316 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,397 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217005 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,335 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120624 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,852 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034744 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,814 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962559 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,391 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.897907 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,346 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.841760 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,237 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.787248 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,734 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.738206 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,126 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.692503 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,446 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.649990 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,964 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.609287 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,186 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.573199 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,749 | mfu: 38.4% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.535463 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,924 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.499235 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,159 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00025 (1.5%) | loss: 5.466130 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,579 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.434753 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,229 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.404102 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,550 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.375822 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,715 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.346794 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,685 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.315924 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,080 | mfu: 38.6% | epoch: 1 | remaining: 294s    
