step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,6.127321243286133
300,2.0119197368621826,0.0,0.13727272727272727,0.0029889165186613824,22.973626136779785
600,1.983314871788025,0.0,0.13395454545454547,0.0029312252584644026,39.645592212677
900,1.911867618560791,0.0,0.16836363636363635,0.0028262802505665758,58.08986711502075
1200,0.8401756882667542,0.0015,0.5713181818181818,0.0026779520437983317,75.20927000045776
1500,0.25561559200286865,0.318,0.8976363636363637,0.0024917112325092902,91.92604899406433
1800,0.0758136510848999,0.708,0.9731818181818181,0.002274426691825128,108.70545625686646
2100,0.059795040637254715,0.721,0.9745909090909091,0.0020341122419518937,123.22045016288757
2400,0.05088121071457863,0.726,0.9750909090909091,0.0017796310849753703,138.46725511550903
2700,0.04802660271525383,0.734,0.9758181818181818,0.0015203689150246297,153.98846316337585
3000,0.04696056246757507,0.747,0.977,0.0012658877580481063,174.8809711933136
3300,0.044817883521318436,0.7895,0.9808181818181818,0.0010255733081748729,198.65709018707275
3600,0.008504311554133892,0.993,0.9993636363636363,0.0008082887674907099,219.5298581123352
3900,0.0044524273835122585,0.9985,0.9998636363636364,0.0006220479562016685,237.0234251022339
4200,0.0031752511858940125,0.9995,0.9999545454545454,0.00047371974943342433,252.40126609802246
4500,0.002800889313220978,0.9995,0.9999545454545454,0.00036877474153559735,268.10609912872314
4800,0.0026345886290073395,1.0,1.0,0.00031108348133861787,284.37788701057434
4999,0.0021121720783412457,1.0,1.0,0.00030000027746700307,294.7413671016693
