Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 25476ms | tok/sec: 10,289 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 148ms | tok/sec: 1,774,021 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486143 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,755 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034079 | lrm: 1.00 | dt: 150ms | tok/sec: 1,753,218 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655264 | lrm: 1.00 | dt: 149ms | tok/sec: 1,755,631 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322627 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,417 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069629 | lrm: 1.00 | dt: 176ms | tok/sec: 1,485,890 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864647 | lrm: 1.00 | dt: 173ms | tok/sec: 1,513,824 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690177 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,390 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541810 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,047 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418338 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,225 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309023 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,971 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.210885 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,660 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.128043 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,413 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054468 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,521 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986670 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,289 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926447 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,179 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.868095 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,667 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816332 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,874 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767409 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,280 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721481 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,412 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.679270 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,136 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.641976 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,200 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.605543 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,296 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.571678 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,630 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.537302 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,787 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.503506 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,522 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.470231 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,101 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.440650 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,947 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.411138 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,829 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.378416 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,122 | mfu: 37.2% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.349390 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,464 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.321472 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,802 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.294881 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,776 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.267332 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,937 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.238353 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,874 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.209966 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,724 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.183012 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,563 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.154878 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,392 | mfu: 37.5% | epoch: 1 | remaining: 296s    
step 00039 (1.4%) | loss: 5.127664 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,258 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00040 (1.5%) | loss: 5.103791 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,131 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00041 (1.5%) | loss: 5.076172 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,957 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.052214 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,023 | mfu: 37.6% | epoch: 1 | remaining: 295s    
step 00043 (1.6%) | loss: 5.024480 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,439 | mfu: 37.5% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 4.999526 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,073 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00045 (1.7%) | loss: 4.976865 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,312 | mfu: 37.0% | epoch: 1 | remaining: 295s    
step 00046 (1.8%) | loss: 4.951278 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,798 | mfu: 36.7% | epoch: 1 | remaining: 294s    
step 00047 (1.8%) | loss: 4.923640 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,179 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00048 (1.9%) | loss: 4.897595 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,557 | mfu: 37.3% | epoch: 1 | remaining: 294s    
step 00049 (1.9%) | loss: 4.869234 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,018 | mfu: 36.8% | epoch: 1 | remaining: 294s    
step 00050 (2.0%) | loss: 4.848306 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,134 | mfu: 37.3% | epoch: 1 | remaining: 294s    
step 00051 (2.0%) | loss: 4.823122 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,528 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00052 (2.1%) | loss: 4.800631 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,423 | mfu: 36.6% | epoch: 1 | remaining: 294s    
step 00053 (2.1%) | loss: 4.778291 | lrm: 1.00 | dt: 153ms | tok/sec: 1,716,182 | mfu: 37.1% | epoch: 1 | remaining: 293s    
step 00054 (2.2%) | loss: 4.751574 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,040 | mfu: 37.0% | epoch: 1 | remaining: 293s    
step 00055 (2.2%) | loss: 4.729248 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,793 | mfu: 36.9% | epoch: 1 | remaining: 293s    
step 00056 (2.3%) | loss: 4.706964 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,926 | mfu: 37.1% | epoch: 1 | remaining: 293s    
step 00057 (2.3%) | loss: 4.685641 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,743 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00058 (2.4%) | loss: 4.664339 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,638 | mfu: 36.5% | epoch: 1 | remaining: 293s    
step 00059 (2.5%) | loss: 4.643955 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,120 | mfu: 36.9% | epoch: 1 | remaining: 292s    
step 00060 (2.5%) | loss: 4.625211 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,615 | mfu: 36.8% | epoch: 1 | remaining: 292s    
step 00061 (2.6%) | loss: 4.600432 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,771 | mfu: 36.8% | epoch: 1 | remaining: 292s    
