Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,231,360
  scalars                 : 16
  total                   : 50,397,200
Estimated FLOPs per token: 2.143027e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 34582ms | tok/sec: 7,580 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,437 | mfu: 29.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486133 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,588 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034094 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,398 | mfu: 31.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654477 | lrm: 1.00 | dt: 182ms | tok/sec: 1,437,339 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321979 | lrm: 1.00 | dt: 193ms | tok/sec: 1,354,992 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068987 | lrm: 1.00 | dt: 280ms | tok/sec: 936,626 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.863721 | lrm: 1.00 | dt: 217ms | tok/sec: 1,205,936 | mfu: 26.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689155 | lrm: 1.00 | dt: 208ms | tok/sec: 1,258,016 | mfu: 27.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.540766 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,939 | mfu: 29.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417318 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,179 | mfu: 28.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308007 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,513 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.209988 | lrm: 1.00 | dt: 237ms | tok/sec: 1,104,389 | mfu: 23.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127439 | lrm: 1.00 | dt: 285ms | tok/sec: 918,705 | mfu: 19.9% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.054107 | lrm: 1.00 | dt: 214ms | tok/sec: 1,226,487 | mfu: 26.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.986127 | lrm: 1.00 | dt: 281ms | tok/sec: 932,420 | mfu: 20.2% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.925686 | lrm: 1.00 | dt: 214ms | tok/sec: 1,223,750 | mfu: 26.5% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 5.867198 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,288 | mfu: 25.3% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 5.815425 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,753 | mfu: 27.7% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.766412 | lrm: 1.00 | dt: 247ms | tok/sec: 1,060,566 | mfu: 23.0% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.720254 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,486 | mfu: 28.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.677868 | lrm: 1.00 | dt: 263ms | tok/sec: 997,870 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 5.640397 | lrm: 1.00 | dt: 237ms | tok/sec: 1,107,188 | mfu: 24.0% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.603925 | lrm: 1.00 | dt: 283ms | tok/sec: 926,888 | mfu: 20.1% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.569833 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,626 | mfu: 22.4% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.535174 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,723 | mfu: 25.1% | epoch: 1 | remaining: 296s    
step 00026 (1.2%) | loss: 5.501236 | lrm: 1.00 | dt: 275ms | tok/sec: 953,672 | mfu: 20.7% | epoch: 1 | remaining: 296s    
step 00027 (1.3%) | loss: 5.467974 | lrm: 1.00 | dt: 240ms | tok/sec: 1,091,164 | mfu: 23.6% | epoch: 1 | remaining: 296s    
step 00028 (1.4%) | loss: 5.438578 | lrm: 1.00 | dt: 238ms | tok/sec: 1,099,270 | mfu: 23.8% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.409453 | lrm: 1.00 | dt: 271ms | tok/sec: 966,167 | mfu: 20.9% | epoch: 1 | remaining: 295s    
step 00030 (1.5%) | loss: 5.377118 | lrm: 1.00 | dt: 187ms | tok/sec: 1,403,333 | mfu: 30.4% | epoch: 1 | remaining: 295s    
