step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.727766036987305,0.0,0.0,3e-05,3.670865058898926
300,2.009190082550049,0.0,0.1338181818181818,0.0029889165186613824,13.421463012695312
600,1.844051718711853,0.0,0.18936363636363637,0.0029312252584644026,24.732465028762817
900,1.0157285928726196,0.0015,0.5542727272727273,0.0028262802505665758,38.06101107597351
1200,0.4558841288089752,0.088,0.7870909090909091,0.0026779520437983317,50.769952058792114
1500,0.3492422103881836,0.1965,0.8524090909090909,0.0024917112325092902,64.61186695098877
1800,0.30541977286338806,0.2505,0.8706818181818182,0.002274426691825128,80.87949109077454
2100,0.2624856233596802,0.302,0.8892272727272728,0.0020341122419518937,98.20514106750488
2400,0.2505241334438324,0.352,0.9050454545454546,0.0017796310849753703,116.13314509391785
2700,0.22448749840259552,0.418,0.918409090909091,0.0015203689150246297,134.85806488990784
3000,0.1993950605392456,0.493,0.9343636363636364,0.0012658877580481063,152.57177805900574
3300,0.1771738976240158,0.543,0.9422272727272727,0.0010255733081748729,167.7252402305603
3600,0.1577693223953247,0.5975,0.951,0.0008082887674907099,183.9390149116516
3900,0.13637471199035645,0.643,0.957,0.0006220479562016685,198.99383401870728
4200,0.12535201013088226,0.697,0.9637272727272728,0.00047371974943342433,214.9823019504547
4500,0.10945602506399155,0.7275,0.9672727272727273,0.00036877474153559735,229.11975407600403
4800,0.11295714974403381,0.749,0.9696363636363636,0.00031108348133861787,242.26163625717163
4999,0.10150127857923508,0.762,0.972,0.00030000027746700307,251.520681142807
