step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.727766513824463,0.0,0.0,3e-05,4.253381013870239
300,2.009606122970581,0.0,0.13845454545454544,0.0029889165186613824,12.008993148803711
600,1.8782001733779907,0.0,0.1709090909090909,0.0029312252584644026,20.72004985809326
900,1.5876636505126953,0.0,0.2682272727272727,0.0028262802505665758,28.887269020080566
1200,1.1807717084884644,0.0,0.41354545454545455,0.0026779520437983317,36.644246101379395
1500,0.5559226274490356,0.037,0.7066818181818182,0.0024917112325092902,44.15819025039673
1800,0.3665536642074585,0.1825,0.8475,0.002274426691825128,52.20163893699646
2100,0.13590818643569946,0.6875,0.9655,0.0020341122419518937,60.009154081344604
2400,0.055075403302907944,0.8925,0.9890454545454546,0.0017796310849753703,68.43883800506592
2700,0.030122285708785057,0.956,0.9958636363636364,0.0015203689150246297,77.0794141292572
3000,0.021642595529556274,0.9775,0.9978181818181818,0.0012658877580481063,85.87334108352661
3300,0.016397103667259216,0.983,0.9984545454545455,0.0010255733081748729,94.93693804740906
3600,0.012493218295276165,0.9915,0.9992272727272727,0.0008082887674907099,103.9115080833435
3900,0.010561913251876831,0.9925,0.9993181818181818,0.0006220479562016685,112.6069278717041
4200,0.00898789893835783,0.9965,0.9996818181818182,0.00047371974943342433,121.23971104621887
4500,0.008240333758294582,0.995,0.9995454545454545,0.00036877474153559735,130.39838004112244
4800,0.007056752219796181,0.9975,0.9997727272727273,0.00031108348133861787,140.77946305274963
4999,0.006723919417709112,0.998,0.9998181818181818,0.00030000027746700307,147.3749589920044
