Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 19711ms | tok/sec: 13,299 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 356ms | tok/sec: 735,506 | mfu: 17.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486183 | lrm: 1.00 | dt: 370ms | tok/sec: 708,843 | mfu: 17.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034194 | lrm: 1.00 | dt: 516ms | tok/sec: 508,247 | mfu: 12.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655199 | lrm: 1.00 | dt: 325ms | tok/sec: 806,883 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322759 | lrm: 1.00 | dt: 381ms | tok/sec: 687,206 | mfu: 16.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069868 | lrm: 1.00 | dt: 350ms | tok/sec: 748,112 | mfu: 18.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865026 | lrm: 1.00 | dt: 225ms | tok/sec: 1,163,691 | mfu: 28.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690670 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,944 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542498 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,701 | mfu: 31.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419353 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,659 | mfu: 29.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310447 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,550 | mfu: 31.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212925 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,024 | mfu: 28.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130894 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,873 | mfu: 25.1% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.058153 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,835 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 5.991158 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,148 | mfu: 28.3% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.931982 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,861 | mfu: 26.6% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.874987 | lrm: 1.00 | dt: 272ms | tok/sec: 965,449 | mfu: 23.3% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 5.824937 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,443 | mfu: 24.9% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.777785 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,964 | mfu: 24.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.733427 | lrm: 1.00 | dt: 184ms | tok/sec: 1,428,554 | mfu: 34.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.693351 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,510 | mfu: 26.0% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 5.658410 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,894 | mfu: 28.9% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.624463 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,817 | mfu: 28.8% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.592785 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,524 | mfu: 32.5% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.560660 | lrm: 1.00 | dt: 215ms | tok/sec: 1,221,300 | mfu: 29.5% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.529640 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,033 | mfu: 24.4% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.499506 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,829 | mfu: 27.2% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.473070 | lrm: 1.00 | dt: 237ms | tok/sec: 1,108,241 | mfu: 26.8% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.446448 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,578 | mfu: 29.2% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.416647 | lrm: 1.00 | dt: 210ms | tok/sec: 1,249,918 | mfu: 30.2% | epoch: 1 | remaining: 295s    
