step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.728189945220947,0.0,0.0,3e-05,3.2572379112243652
300,2.013201951980591,0.0,0.13627272727272727,0.0029889165186613824,15.84669804573059
600,1.9691189527511597,0.0,0.1379090909090909,0.0029312252584644026,27.142387866973877
900,1.9257217645645142,0.0,0.13445454545454547,0.0028262802505665758,38.434890031814575
1200,1.7618451118469238,0.0,0.21681818181818183,0.0026779520437983317,49.74263596534729
1500,1.4711627960205078,0.0,0.34595454545454546,0.0024917112325092902,62.27028298377991
1800,0.555612325668335,0.048,0.7372727272727273,0.002274426691825128,74.94113802909851
2100,0.3839227855205536,0.119,0.8100454545454545,0.0020341122419518937,87.20753884315491
2400,0.32101917266845703,0.1795,0.8461363636363637,0.0017796310849753703,98.19584608078003
2700,0.28644290566444397,0.2265,0.8675454545454545,0.0015203689150246297,109.4465970993042
3000,0.2505773603916168,0.2835,0.8842727272727273,0.0012658877580481063,120.60531616210938
3300,0.2251218557357788,0.3495,0.9012727272727272,0.0010255733081748729,131.42989897727966
3600,0.1815265417098999,0.4655,0.9285,0.0008082887674907099,142.54083704948425
3900,0.09329531341791153,0.813,0.9794545454545455,0.0006220479562016685,153.7209300994873
4200,0.05463418364524841,0.933,0.9931818181818182,0.00047371974943342433,164.37116694450378
4500,0.03781528025865555,0.9575,0.9956818181818182,0.00036877474153559735,175.01618313789368
4800,0.030856609344482422,0.968,0.9968636363636364,0.00031108348133861787,185.8454020023346
4999,0.02804855816066265,0.975,0.9973636363636363,0.00030000027746700307,193.5140721797943
