Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.343598e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 23642ms | tok/sec: 9,702 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870224 | lrm: 1.00 | dt: 134ms | tok/sec: 1,706,086 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495888 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,771 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046470 | lrm: 1.00 | dt: 136ms | tok/sec: 1,687,263 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.671727 | lrm: 1.00 | dt: 137ms | tok/sec: 1,679,968 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345697 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,517 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.086862 | lrm: 1.00 | dt: 138ms | tok/sec: 1,660,707 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881528 | lrm: 1.00 | dt: 155ms | tok/sec: 1,479,021 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707239 | lrm: 1.00 | dt: 178ms | tok/sec: 1,285,677 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561458 | lrm: 1.00 | dt: 136ms | tok/sec: 1,692,529 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436613 | lrm: 1.00 | dt: 136ms | tok/sec: 1,682,742 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.327916 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,695 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235142 | lrm: 1.00 | dt: 137ms | tok/sec: 1,671,277 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.150749 | lrm: 1.00 | dt: 142ms | tok/sec: 1,613,217 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.072993 | lrm: 1.00 | dt: 146ms | tok/sec: 1,570,266 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.007756 | lrm: 1.00 | dt: 150ms | tok/sec: 1,529,174 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.949401 | lrm: 1.00 | dt: 140ms | tok/sec: 1,639,054 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895604 | lrm: 1.00 | dt: 139ms | tok/sec: 1,651,187 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.844283 | lrm: 1.00 | dt: 138ms | tok/sec: 1,661,628 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.798238 | lrm: 1.00 | dt: 139ms | tok/sec: 1,654,748 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.755606 | lrm: 1.00 | dt: 143ms | tok/sec: 1,605,364 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.714205 | lrm: 1.00 | dt: 143ms | tok/sec: 1,599,769 | mfu: 37.9% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.674750 | lrm: 1.00 | dt: 143ms | tok/sec: 1,601,815 | mfu: 37.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.638785 | lrm: 1.00 | dt: 140ms | tok/sec: 1,637,737 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.605100 | lrm: 1.00 | dt: 137ms | tok/sec: 1,674,220 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.572836 | lrm: 1.00 | dt: 137ms | tok/sec: 1,677,955 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.543183 | lrm: 1.00 | dt: 137ms | tok/sec: 1,668,880 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.513752 | lrm: 1.00 | dt: 142ms | tok/sec: 1,615,034 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.484823 | lrm: 1.00 | dt: 144ms | tok/sec: 1,598,031 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.455946 | lrm: 1.00 | dt: 142ms | tok/sec: 1,610,007 | mfu: 38.1% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.426874 | lrm: 1.00 | dt: 143ms | tok/sec: 1,601,585 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.398053 | lrm: 1.00 | dt: 140ms | tok/sec: 1,641,521 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.372474 | lrm: 1.00 | dt: 137ms | tok/sec: 1,672,433 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.347404 | lrm: 1.00 | dt: 137ms | tok/sec: 1,668,558 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.318863 | lrm: 1.00 | dt: 141ms | tok/sec: 1,621,378 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.291876 | lrm: 1.00 | dt: 144ms | tok/sec: 1,594,118 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.268827 | lrm: 1.00 | dt: 144ms | tok/sec: 1,597,042 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00037 (1.2%) | loss: 5.243127 | lrm: 1.00 | dt: 142ms | tok/sec: 1,612,687 | mfu: 38.2% | epoch: 1 | remaining: 296s    
step 00038 (1.3%) | loss: 5.220209 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,761 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00039 (1.3%) | loss: 5.195627 | lrm: 1.00 | dt: 140ms | tok/sec: 1,635,293 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00040 (1.4%) | loss: 5.170961 | lrm: 1.00 | dt: 139ms | tok/sec: 1,650,046 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00041 (1.4%) | loss: 5.144643 | lrm: 1.00 | dt: 139ms | tok/sec: 1,646,851 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00042 (1.5%) | loss: 5.120876 | lrm: 1.00 | dt: 140ms | tok/sec: 1,634,263 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00043 (1.5%) | loss: 5.096690 | lrm: 1.00 | dt: 143ms | tok/sec: 1,607,357 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00044 (1.5%) | loss: 5.070809 | lrm: 1.00 | dt: 141ms | tok/sec: 1,624,938 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00045 (1.6%) | loss: 5.046583 | lrm: 1.00 | dt: 140ms | tok/sec: 1,634,379 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00046 (1.6%) | loss: 5.025166 | lrm: 1.00 | dt: 138ms | tok/sec: 1,663,406 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00047 (1.7%) | loss: 4.998914 | lrm: 1.00 | dt: 139ms | tok/sec: 1,649,429 | mfu: 39.1% | epoch: 1 | remaining: 295s    
step 00048 (1.7%) | loss: 4.976119 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,319 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00049 (1.8%) | loss: 4.954031 | lrm: 1.00 | dt: 140ms | tok/sec: 1,643,127 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00050 (1.8%) | loss: 4.930131 | lrm: 1.00 | dt: 141ms | tok/sec: 1,623,395 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00051 (1.9%) | loss: 4.906522 | lrm: 1.00 | dt: 141ms | tok/sec: 1,628,674 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00052 (1.9%) | loss: 4.885978 | lrm: 1.00 | dt: 140ms | tok/sec: 1,642,199 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00053 (2.0%) | loss: 4.861818 | lrm: 1.00 | dt: 138ms | tok/sec: 1,657,408 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00054 (2.0%) | loss: 4.834832 | lrm: 1.00 | dt: 139ms | tok/sec: 1,650,108 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00055 (2.1%) | loss: 4.812169 | lrm: 1.00 | dt: 140ms | tok/sec: 1,640,365 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00056 (2.1%) | loss: 4.786445 | lrm: 1.00 | dt: 140ms | tok/sec: 1,633,544 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00057 (2.2%) | loss: 4.764246 | lrm: 1.00 | dt: 139ms | tok/sec: 1,649,078 | mfu: 39.1% | epoch: 1 | remaining: 293s    
step 00058 (2.2%) | loss: 4.744760 | lrm: 1.00 | dt: 140ms | tok/sec: 1,643,158 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00059 (2.2%) | loss: 4.721255 | lrm: 1.00 | dt: 141ms | tok/sec: 1,630,598 | mfu: 38.6% | epoch: 1 | remaining: 293s    
step 00060 (2.3%) | loss: 4.699101 | lrm: 1.00 | dt: 138ms | tok/sec: 1,656,983 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00061 (2.3%) | loss: 4.676848 | lrm: 1.00 | dt: 139ms | tok/sec: 1,645,885 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00062 (2.4%) | loss: 4.651349 | lrm: 1.00 | dt: 140ms | tok/sec: 1,641,465 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00063 (2.4%) | loss: 4.632102 | lrm: 1.00 | dt: 141ms | tok/sec: 1,628,977 | mfu: 38.6% | epoch: 1 | remaining: 293s    
step 00064 (2.5%) | loss: 4.612907 | lrm: 1.00 | dt: 141ms | tok/sec: 1,628,555 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00065 (2.5%) | loss: 4.591399 | lrm: 1.00 | dt: 141ms | tok/sec: 1,631,677 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00066 (2.6%) | loss: 4.574360 | lrm: 1.00 | dt: 140ms | tok/sec: 1,636,768 | mfu: 38.8% | epoch: 1 | remaining: 292s    
step 00067 (2.6%) | loss: 4.551806 | lrm: 1.00 | dt: 140ms | tok/sec: 1,642,965 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00068 (2.7%) | loss: 4.533471 | lrm: 1.00 | dt: 139ms | tok/sec: 1,648,932 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00069 (2.7%) | loss: 4.511441 | lrm: 1.00 | dt: 139ms | tok/sec: 1,649,780 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00070 (2.8%) | loss: 4.488724 | lrm: 1.00 | dt: 140ms | tok/sec: 1,639,828 | mfu: 38.8% | epoch: 1 | remaining: 292s    
step 00071 (2.8%) | loss: 4.468964 | lrm: 1.00 | dt: 140ms | tok/sec: 1,643,200 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00072 (2.9%) | loss: 4.447080 | lrm: 1.00 | dt: 139ms | tok/sec: 1,645,156 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00073 (2.9%) | loss: 4.428945 | lrm: 1.00 | dt: 141ms | tok/sec: 1,628,608 | mfu: 38.6% | epoch: 1 | remaining: 291s    
step 00074 (2.9%) | loss: 4.407228 | lrm: 1.00 | dt: 140ms | tok/sec: 1,641,748 | mfu: 38.9% | epoch: 1 | remaining: 291s    
