Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 29058ms | tok/sec: 9,021 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867386 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,321 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485785 | lrm: 1.00 | dt: 148ms | tok/sec: 1,773,002 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033494 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,308 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654084 | lrm: 1.00 | dt: 148ms | tok/sec: 1,774,989 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321465 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,459 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068405 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,159 | mfu: 27.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862844 | lrm: 1.00 | dt: 176ms | tok/sec: 1,492,224 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688168 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,988 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539518 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,536 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415641 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,278 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305723 | lrm: 1.00 | dt: 149ms | tok/sec: 1,760,536 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206805 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,892 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122977 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,093 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048400 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,659 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.979266 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,002 | mfu: 33.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.917176 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,345 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856798 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,203 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802634 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,918 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750810 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,153 | mfu: 32.8% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701849 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,058 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.656020 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,466 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.614864 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,830 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.574386 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,218 | mfu: 34.4% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.536201 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,921 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.497502 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,579 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.459586 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,413 | mfu: 33.9% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.422282 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,294 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.389637 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,291 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.357628 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,713 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.321718 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,466 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.289766 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,652 | mfu: 34.6% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.259031 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,767 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.228477 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,621 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.197368 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,602 | mfu: 35.7% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.165904 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,785 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.135496 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,990 | mfu: 35.7% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.106394 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,371 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.076308 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,256 | mfu: 36.1% | epoch: 1 | remaining: 296s    
