Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSMSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.217769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24687ms | tok/sec: 10,618 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867312 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,741 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486162 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,135 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034168 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,462 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655035 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,894 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322548 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,223 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069615 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,864 | mfu: 28.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864642 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,426 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690204 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,995 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541921 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,266 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418640 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,771 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309545 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,284 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211753 | lrm: 1.00 | dt: 167ms | tok/sec: 1,574,295 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129391 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,642 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056317 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,282 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.988931 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,496 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929287 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,678 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.871763 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,571 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.821062 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,891 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.773227 | lrm: 1.00 | dt: 164ms | tok/sec: 1,593,698 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.728268 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,960 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.687321 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,452 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.651323 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,318 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.616399 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,385 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.583894 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,178 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.550763 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,771 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.518439 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,631 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.486807 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,928 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.458922 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,088 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.431032 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,545 | mfu: 37.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.399952 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,656 | mfu: 37.1% | epoch: 1 | remaining: 297s    
step 00031 (1.1%) | loss: 5.372392 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,118 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.345797 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,417 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00033 (1.2%) | loss: 5.320107 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,374 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.293706 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,704 | mfu: 37.9% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.266213 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,969 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.239133 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,871 | mfu: 37.5% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.213068 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,607 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.185646 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,916 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00039 (1.5%) | loss: 5.159026 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,420 | mfu: 37.6% | epoch: 1 | remaining: 295s    
step 00040 (1.5%) | loss: 5.135861 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,267 | mfu: 37.0% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.108851 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,040 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.085133 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,443 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.057932 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,630 | mfu: 37.3% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 5.033708 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,935 | mfu: 37.0% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.011477 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,506 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00046 (1.8%) | loss: 4.985630 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,036 | mfu: 36.7% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.957875 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,429 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00048 (1.9%) | loss: 4.932450 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,590 | mfu: 37.3% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.904596 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,346 | mfu: 37.1% | epoch: 1 | remaining: 294s    
step 00050 (2.1%) | loss: 4.883296 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,041 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00051 (2.1%) | loss: 4.858139 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,247 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00052 (2.2%) | loss: 4.835084 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,486 | mfu: 36.8% | epoch: 1 | remaining: 293s    
step 00053 (2.2%) | loss: 4.811284 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,121 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00054 (2.3%) | loss: 4.783729 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,976 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00055 (2.3%) | loss: 4.760688 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,867 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00056 (2.4%) | loss: 4.738271 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,786 | mfu: 37.3% | epoch: 1 | remaining: 293s    
step 00057 (2.4%) | loss: 4.716283 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,559 | mfu: 37.3% | epoch: 1 | remaining: 293s    
step 00058 (2.5%) | loss: 4.694243 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,013 | mfu: 36.8% | epoch: 1 | remaining: 292s    
step 00059 (2.5%) | loss: 4.672145 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,947 | mfu: 37.5% | epoch: 1 | remaining: 292s    
step 00060 (2.6%) | loss: 4.651953 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,273 | mfu: 37.5% | epoch: 1 | remaining: 292s    
step 00061 (2.6%) | loss: 4.627463 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,840 | mfu: 37.3% | epoch: 1 | remaining: 292s    
step 00062 (2.7%) | loss: 4.604531 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,253 | mfu: 37.5% | epoch: 1 | remaining: 292s    
step 00063 (2.7%) | loss: 4.580836 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,236 | mfu: 37.1% | epoch: 1 | remaining: 292s    
step 00064 (2.8%) | loss: 4.557402 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,497 | mfu: 37.1% | epoch: 1 | remaining: 291s    
step 00065 (2.8%) | loss: 4.533544 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,929 | mfu: 37.7% | epoch: 1 | remaining: 291s    
step 00066 (2.9%) | loss: 4.514753 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,375 | mfu: 37.3% | epoch: 1 | remaining: 291s    
step 00067 (2.9%) | loss: 4.495259 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,558 | mfu: 37.0% | epoch: 1 | remaining: 291s    
step 00068 (3.0%) | loss: 4.471159 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,125 | mfu: 37.6% | epoch: 1 | remaining: 291s    
step 00069 (3.0%) | loss: 4.446195 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,109 | mfu: 37.5% | epoch: 1 | remaining: 291s    
