Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 1.970043e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 24620ms | tok/sec: 21,294 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854703 | lrm: 1.00 | dt: 292ms | tok/sec: 1,797,351 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442256 | lrm: 1.00 | dt: 294ms | tok/sec: 1,782,860 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971601 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,593 | mfu: 28.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578539 | lrm: 1.00 | dt: 293ms | tok/sec: 1,791,720 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248465 | lrm: 1.00 | dt: 294ms | tok/sec: 1,783,889 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997448 | lrm: 1.00 | dt: 305ms | tok/sec: 1,721,685 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786004 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,268 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.605549 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,355 | mfu: 30.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.452987 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,426 | mfu: 31.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.322467 | lrm: 1.00 | dt: 294ms | tok/sec: 1,784,515 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.212939 | lrm: 1.00 | dt: 301ms | tok/sec: 1,742,801 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.115068 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,891 | mfu: 34.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.027042 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,551 | mfu: 33.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.951745 | lrm: 1.00 | dt: 304ms | tok/sec: 1,726,926 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.883348 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,169 | mfu: 34.3% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.825378 | lrm: 1.00 | dt: 300ms | tok/sec: 1,747,745 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.768483 | lrm: 1.00 | dt: 298ms | tok/sec: 1,758,049 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.715359 | lrm: 1.00 | dt: 302ms | tok/sec: 1,736,547 | mfu: 34.6% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.665200 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,450 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.618132 | lrm: 1.00 | dt: 299ms | tok/sec: 1,754,147 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.571956 | lrm: 1.00 | dt: 300ms | tok/sec: 1,749,808 | mfu: 34.8% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.530234 | lrm: 1.00 | dt: 303ms | tok/sec: 1,731,931 | mfu: 34.5% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.486599 | lrm: 1.00 | dt: 301ms | tok/sec: 1,742,228 | mfu: 34.7% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.444177 | lrm: 1.00 | dt: 301ms | tok/sec: 1,741,151 | mfu: 34.7% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.404614 | lrm: 1.00 | dt: 304ms | tok/sec: 1,726,449 | mfu: 34.4% | epoch: 1 | remaining: 295s    
step 00026 (1.5%) | loss: 5.366939 | lrm: 1.00 | dt: 301ms | tok/sec: 1,739,015 | mfu: 34.6% | epoch: 1 | remaining: 295s    
step 00027 (1.6%) | loss: 5.330101 | lrm: 1.00 | dt: 298ms | tok/sec: 1,757,103 | mfu: 35.0% | epoch: 1 | remaining: 295s    
step 00028 (1.7%) | loss: 5.296555 | lrm: 1.00 | dt: 302ms | tok/sec: 1,735,325 | mfu: 34.5% | epoch: 1 | remaining: 295s    
step 00029 (1.8%) | loss: 5.262122 | lrm: 1.00 | dt: 303ms | tok/sec: 1,728,680 | mfu: 34.4% | epoch: 1 | remaining: 294s    
step 00030 (1.9%) | loss: 5.225723 | lrm: 1.00 | dt: 302ms | tok/sec: 1,737,454 | mfu: 34.6% | epoch: 1 | remaining: 294s    
