Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 26725ms | tok/sec: 9,809 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 149ms | tok/sec: 1,763,487 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486138 | lrm: 1.00 | dt: 150ms | tok/sec: 1,752,033 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034100 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,587 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654656 | lrm: 1.00 | dt: 149ms | tok/sec: 1,756,110 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322152 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,707 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069178 | lrm: 1.00 | dt: 171ms | tok/sec: 1,531,816 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.863933 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,566 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689408 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,125 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541036 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,435 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417598 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,655 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308297 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,506 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.210219 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,441 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127541 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,812 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054217 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,385 | mfu: 36.8% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986464 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,262 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926233 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,887 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.867888 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,061 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816254 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,470 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767449 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,894 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721549 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,440 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.679492 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,597 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.642321 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,643 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.606128 | lrm: 1.00 | dt: 151ms | tok/sec: 1,738,237 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.572184 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,855 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.537544 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,273 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.503761 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,464 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.470694 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,072 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.441354 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,509 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.412230 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,352 | mfu: 37.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.379941 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,321 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.351151 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,968 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.323618 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,442 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.297101 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,126 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.269356 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,546 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.240394 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,654 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.212285 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,718 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.185426 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,151 | mfu: 36.8% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.157434 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,854 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00039 (1.4%) | loss: 5.130747 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,211 | mfu: 37.0% | epoch: 1 | remaining: 296s    
step 00040 (1.5%) | loss: 5.107143 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,264 | mfu: 36.6% | epoch: 1 | remaining: 295s    
step 00041 (1.5%) | loss: 5.079604 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,633 | mfu: 36.8% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.055356 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,773 | mfu: 36.8% | epoch: 1 | remaining: 295s    
step 00043 (1.6%) | loss: 5.027161 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,131 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 5.002187 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,576 | mfu: 37.1% | epoch: 1 | remaining: 295s    
step 00045 (1.7%) | loss: 4.979608 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,258 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00046 (1.8%) | loss: 4.954181 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,506 | mfu: 36.8% | epoch: 1 | remaining: 294s    
step 00047 (1.8%) | loss: 4.926909 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,733 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00048 (1.9%) | loss: 4.902204 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,410 | mfu: 37.0% | epoch: 1 | remaining: 294s    
step 00049 (1.9%) | loss: 4.874874 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,623 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00050 (2.0%) | loss: 4.853608 | lrm: 1.00 | dt: 153ms | tok/sec: 1,716,793 | mfu: 37.1% | epoch: 1 | remaining: 294s    
step 00051 (2.0%) | loss: 4.827866 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,901 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00052 (2.1%) | loss: 4.804800 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,354 | mfu: 36.5% | epoch: 1 | remaining: 294s    
step 00053 (2.2%) | loss: 4.781696 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,766 | mfu: 37.0% | epoch: 1 | remaining: 293s    
step 00054 (2.2%) | loss: 4.754730 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,819 | mfu: 36.6% | epoch: 1 | remaining: 293s    
step 00055 (2.3%) | loss: 4.732399 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,621 | mfu: 36.9% | epoch: 1 | remaining: 293s    
step 00056 (2.3%) | loss: 4.710019 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,557 | mfu: 37.3% | epoch: 1 | remaining: 293s    
step 00057 (2.4%) | loss: 4.688262 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,334 | mfu: 37.3% | epoch: 1 | remaining: 293s    
step 00058 (2.4%) | loss: 4.666321 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,252 | mfu: 37.2% | epoch: 1 | remaining: 293s    
step 00059 (2.5%) | loss: 4.645712 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,192 | mfu: 36.6% | epoch: 1 | remaining: 292s    
step 00060 (2.5%) | loss: 4.625536 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,848 | mfu: 36.8% | epoch: 1 | remaining: 292s    
step 00061 (2.6%) | loss: 4.601864 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,918 | mfu: 37.2% | epoch: 1 | remaining: 292s    
step 00062 (2.6%) | loss: 4.580849 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,298 | mfu: 37.1% | epoch: 1 | remaining: 292s    
step 00063 (2.7%) | loss: 4.558889 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,005 | mfu: 37.0% | epoch: 1 | remaining: 292s    
step 00064 (2.7%) | loss: 4.535522 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,297 | mfu: 37.3% | epoch: 1 | remaining: 292s    
step 00065 (2.8%) | loss: 4.512106 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,441 | mfu: 36.7% | epoch: 1 | remaining: 292s    
step 00066 (2.8%) | loss: 4.493045 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,090 | mfu: 36.6% | epoch: 1 | remaining: 291s    
step 00067 (2.9%) | loss: 4.473636 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,531 | mfu: 37.2% | epoch: 1 | remaining: 291s    
step 00068 (2.9%) | loss: 4.449591 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,328 | mfu: 37.0% | epoch: 1 | remaining: 291s    
step 00069 (3.0%) | loss: 4.424268 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,127 | mfu: 36.9% | epoch: 1 | remaining: 291s    
step 00070 (3.0%) | loss: 4.400020 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,823 | mfu: 37.2% | epoch: 1 | remaining: 291s    
step 00071 (3.1%) | loss: 4.381260 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,137 | mfu: 37.0% | epoch: 1 | remaining: 291s    
step 00072 (3.1%) | loss: 4.362751 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,579 | mfu: 37.0% | epoch: 1 | remaining: 290s    
step 00073 (3.2%) | loss: 4.343394 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,972 | mfu: 36.9% | epoch: 1 | remaining: 290s    
step 00074 (3.2%) | loss: 4.326194 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,928 | mfu: 37.0% | epoch: 1 | remaining: 290s    
step 00075 (3.3%) | loss: 4.307146 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,968 | mfu: 36.7% | epoch: 1 | remaining: 290s    
step 00076 (3.3%) | loss: 4.287616 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,389 | mfu: 37.2% | epoch: 1 | remaining: 290s    
step 00077 (3.4%) | loss: 4.270313 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,061 | mfu: 37.0% | epoch: 1 | remaining: 290s    
step 00078 (3.4%) | loss: 4.256415 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,862 | mfu: 37.0% | epoch: 1 | remaining: 290s    
step 00079 (3.5%) | loss: 4.239571 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,080 | mfu: 36.9% | epoch: 1 | remaining: 289s    
step 00080 (3.5%) | loss: 4.216970 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,200 | mfu: 36.9% | epoch: 1 | remaining: 289s    
step 00081 (3.6%) | loss: 4.197072 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,504 | mfu: 36.7% | epoch: 1 | remaining: 289s    
step 00082 (3.6%) | loss: 4.175091 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,306 | mfu: 36.9% | epoch: 1 | remaining: 289s    
step 00083 (3.7%) | loss: 4.156848 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,974 | mfu: 36.8% | epoch: 1 | remaining: 289s    
step 00084 (3.7%) | loss: 4.140515 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,879 | mfu: 36.9% | epoch: 1 | remaining: 289s    
step 00085 (3.8%) | loss: 4.124794 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,719 | mfu: 37.0% | epoch: 1 | remaining: 288s    
step 00086 (3.8%) | loss: 4.108430 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,225 | mfu: 37.2% | epoch: 1 | remaining: 288s    
step 00087 (3.9%) | loss: 4.091130 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,976 | mfu: 37.0% | epoch: 1 | remaining: 288s    
step 00088 (3.9%) | loss: 4.070379 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,148 | mfu: 37.1% | epoch: 1 | remaining: 288s    
step 00089 (4.0%) | loss: 4.055479 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,432 | mfu: 37.0% | epoch: 1 | remaining: 288s    
step 00090 (4.0%) | loss: 4.038636 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,850 | mfu: 36.5% | epoch: 1 | remaining: 288s    
step 00091 (4.1%) | loss: 4.025112 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,340 | mfu: 36.8% | epoch: 1 | remaining: 288s    
step 00092 (4.1%) | loss: 4.009287 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,897 | mfu: 37.4% | epoch: 1 | remaining: 287s    
step 00093 (4.2%) | loss: 3.996989 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,214 | mfu: 36.5% | epoch: 1 | remaining: 287s    
