Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 7, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'S'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 22,020,608
  scalars                 : 14
  total                   : 47,186,446
Estimated FLOPs per token: 1.793096e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011196 | lrm: 1.00 | dt: 50900ms | tok/sec: 10,300 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854535 | lrm: 1.00 | dt: 774ms | tok/sec: 677,727 | mfu: 12.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442357 | lrm: 1.00 | dt: 679ms | tok/sec: 772,683 | mfu: 14.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971949 | lrm: 1.00 | dt: 648ms | tok/sec: 808,835 | mfu: 14.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578994 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,686 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248814 | lrm: 1.00 | dt: 421ms | tok/sec: 1,246,180 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997768 | lrm: 1.00 | dt: 464ms | tok/sec: 1,130,373 | mfu: 20.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786186 | lrm: 1.00 | dt: 432ms | tok/sec: 1,212,950 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.605652 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,182 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.453119 | lrm: 1.00 | dt: 486ms | tok/sec: 1,079,494 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.322614 | lrm: 1.00 | dt: 460ms | tok/sec: 1,140,171 | mfu: 20.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.213065 | lrm: 1.00 | dt: 482ms | tok/sec: 1,088,242 | mfu: 19.7% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.115190 | lrm: 1.00 | dt: 443ms | tok/sec: 1,183,177 | mfu: 21.4% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.027184 | lrm: 1.00 | dt: 482ms | tok/sec: 1,087,405 | mfu: 19.7% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.951986 | lrm: 1.00 | dt: 516ms | tok/sec: 1,015,417 | mfu: 18.4% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.884132 | lrm: 1.00 | dt: 477ms | tok/sec: 1,099,103 | mfu: 19.9% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.825654 | lrm: 1.00 | dt: 478ms | tok/sec: 1,095,743 | mfu: 19.9% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.767557 | lrm: 1.00 | dt: 484ms | tok/sec: 1,083,071 | mfu: 19.6% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.714823 | lrm: 1.00 | dt: 477ms | tok/sec: 1,099,935 | mfu: 19.9% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.666223 | lrm: 1.00 | dt: 487ms | tok/sec: 1,077,088 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 5.619796 | lrm: 1.00 | dt: 473ms | tok/sec: 1,108,740 | mfu: 20.1% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.573622 | lrm: 1.00 | dt: 456ms | tok/sec: 1,149,820 | mfu: 20.8% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.531858 | lrm: 1.00 | dt: 464ms | tok/sec: 1,129,017 | mfu: 20.5% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.488468 | lrm: 1.00 | dt: 452ms | tok/sec: 1,160,368 | mfu: 21.0% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.446051 | lrm: 1.00 | dt: 505ms | tok/sec: 1,037,807 | mfu: 18.8% | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 5.406217 | lrm: 1.00 | dt: 479ms | tok/sec: 1,094,111 | mfu: 19.8% | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.368974 | lrm: 1.00 | dt: 412ms | tok/sec: 1,273,614 | mfu: 23.1% | epoch: 1 | remaining: 292s    
step 00027 (2.5%) | loss: 5.332990 | lrm: 1.00 | dt: 428ms | tok/sec: 1,223,880 | mfu: 22.2% | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.299863 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,496 | mfu: 27.8% | epoch: 1 | remaining: 292s    
step 00029 (2.8%) | loss: 5.265674 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,548 | mfu: 24.5% | epoch: 1 | remaining: 291s    
step 00030 (2.9%) | loss: 5.229486 | lrm: 1.00 | dt: 419ms | tok/sec: 1,251,153 | mfu: 22.7% | epoch: 1 | remaining: 291s    
