step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,7.290253162384033
300,2.008199453353882,0.0,0.1379090909090909,0.0029889165186613824,18.82571506500244
600,1.8410892486572266,0.0,0.1815,0.0029312252584644026,35.34783411026001
900,1.1348216533660889,0.0005,0.43454545454545457,0.0028262802505665758,51.104077100753784
1200,0.46854981780052185,0.0895,0.7923636363636364,0.0026779520437983317,64.02391195297241
1500,0.14006809890270233,0.7015,0.9655,0.0024917112325092902,76.79524803161621
1800,0.02371811307966709,0.9885,0.9988181818181818,0.002274426691825128,95.79297995567322
2100,0.01162344217300415,0.9965,0.9996363636363637,0.0020341122419518937,111.76205205917358
2400,0.007739625871181488,0.9985,0.9998636363636364,0.0017796310849753703,125.19899797439575
2700,0.005209387745708227,0.9995,0.9999545454545454,0.0015203689150246297,139.1080892086029
3000,0.003917578607797623,0.9995,0.9999545454545454,0.0012658877580481063,152.210223197937
3300,0.0037454962730407715,0.9995,0.9999545454545454,0.0010255733081748729,164.87870526313782
3600,0.002859430620446801,0.9995,0.9999545454545454,0.0008082887674907099,178.82089400291443
3900,0.002485524397343397,0.9995,0.9999545454545454,0.0006220479562016685,190.94584107398987
4200,0.0023222805466502905,1.0,1.0,0.00047371974943342433,202.44968914985657
4500,0.0021053680684417486,1.0,1.0,0.00036877474153559735,213.44429111480713
4800,0.001911281724460423,1.0,1.0,0.00031108348133861787,226.75919795036316
4999,0.0018356494838371873,1.0,1.0,0.00030000027746700307,239.64433813095093
