Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 29426ms | tok/sec: 8,908 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867394 | lrm: 1.00 | dt: 148ms | tok/sec: 1,772,765 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485782 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,947 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033507 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,713 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654094 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,176 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321596 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,110 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068621 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,987 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.863215 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,952 | mfu: 26.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688596 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,843 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.540004 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,699 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.416216 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,286 | mfu: 32.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.306453 | lrm: 1.00 | dt: 148ms | tok/sec: 1,767,339 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.207796 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,702 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.124248 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,958 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.049883 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,755 | mfu: 35.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.981026 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,856 | mfu: 32.8% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.919426 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,562 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.859587 | lrm: 1.00 | dt: 151ms | tok/sec: 1,741,665 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.806018 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,650 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.754884 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,233 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.706644 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,948 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.661698 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,311 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.621322 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,972 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.581598 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,265 | mfu: 34.2% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.544113 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,729 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.506219 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,700 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.469038 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,946 | mfu: 34.1% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.432563 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,798 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.399952 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,159 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.367916 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,467 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.332369 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,099 | mfu: 35.9% | epoch: 1 | remaining: 297s    
