step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.732249736785889,0.0,0.0,3e-05,2.9032888412475586
300,2.0998318195343018,0.0,0.0915909090909091,0.0029889165186613824,16.959781885147095
600,1.9722908735275269,0.0,0.13768181818181818,0.0029312252584644026,31.567259788513184
900,1.9479411840438843,0.0,0.14522727272727273,0.0028262802505665758,45.786574840545654
1200,1.919369101524353,0.0,0.169,0.0026779520437983317,59.61388802528381
1500,1.2786345481872559,0.0,0.3457272727272727,0.0024917112325092902,73.18239688873291
1800,0.5580512881278992,0.0285,0.6955,0.002274426691825128,87.42643880844116
2100,0.4669978618621826,0.0555,0.742,0.0020341122419518937,101.51454186439514
2400,0.41662976145744324,0.089,0.7890909090909091,0.0017796310849753703,115.4285876750946
2700,0.12922793626785278,0.7165,0.9685909090909091,0.0015203689150246297,129.88035106658936
3000,0.029827110469341278,0.9895,0.9989090909090909,0.0012658877580481063,144.5884828567505
3300,0.014121980406343937,0.997,0.9997272727272727,0.0010255733081748729,159.7081859111786
3600,0.008542980067431927,0.999,0.9999090909090909,0.0008082887674907099,174.19472479820251
3900,0.006286927964538336,0.9995,0.9999545454545454,0.0006220479562016685,188.88040685653687
4200,0.004733408335596323,0.9995,0.9999545454545454,0.00047371974943342433,203.69481492042542
4500,0.0039261323399841785,1.0,1.0,0.00036877474153559735,218.45490789413452
4800,0.003840591525658965,1.0,1.0,0.00031108348133861787,232.50427174568176
4999,0.0031439519952982664,1.0,1.0,0.00030000027746700307,241.80185985565186
