step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.734028339385986,0.0,0.0,3e-05,7.3068389892578125
300,2.020561933517456,0.0,0.13395454545454547,0.0029889165186613824,26.151124000549316
600,1.965366244316101,0.0,0.13886363636363636,0.0029312252584644026,38.07889103889465
900,1.4465609788894653,0.0,0.32790909090909093,0.0028262802505665758,50.73110294342041
1200,0.5294451117515564,0.0525,0.7588181818181818,0.0026779520437983317,65.03097105026245
1500,0.3777522146701813,0.1235,0.82,0.0024917112325092902,76.10515999794006
1800,0.3325057923793793,0.1515,0.8358181818181818,0.002274426691825128,88.19326114654541
2100,0.2971910536289215,0.1615,0.8395454545454546,0.0020341122419518937,98.78956198692322
2400,0.11270343512296677,0.7495,0.9727272727272728,0.0017796310849753703,109.59342789649963
2700,0.02213475853204727,0.9955,0.9995909090909091,0.0015203689150246297,120.85320281982422
3000,0.010307340882718563,0.999,0.9999090909090909,0.0012658877580481063,131.71368503570557
3300,0.0070204176008701324,0.9985,0.9998636363636364,0.0010255733081748729,149.2065269947052
3600,0.004828061908483505,0.9995,0.9999545454545454,0.0008082887674907099,162.2299530506134
3900,0.0037861745804548264,1.0,1.0,0.0006220479562016685,173.88420510292053
4200,0.0033117488492280245,1.0,1.0,0.00047371974943342433,186.39018893241882
4500,0.00296508870087564,0.9995,0.9999545454545454,0.00036877474153559735,200.66731595993042
4800,0.002653739647939801,1.0,1.0,0.00031108348133861787,213.10854601860046
4999,0.0023572526406496763,1.0,1.0,0.00030000027746700307,223.63037204742432
