step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.6154701709747314
300,2.0085315704345703,0.0,0.1384090909090909,0.0029889165186613824,13.327385187149048
600,1.8832950592041016,0.0,0.19104545454545455,0.0029312252584644026,22.59795618057251
900,1.23093843460083,0.0,0.45454545454545453,0.0028262802505665758,31.3963840007782
1200,0.5217726230621338,0.054,0.7485,0.0026779520437983317,40.642171144485474
1500,0.4282412528991699,0.099,0.7883636363636364,0.0024917112325092902,50.46105599403381
1800,0.26850077509880066,0.3355,0.8977272727272727,0.002274426691825128,60.14810013771057
2100,0.07168031483888626,0.9475,0.9947727272727273,0.0020341122419518937,70.33195495605469
2400,0.032801367342472076,0.995,0.9995,0.0017796310849753703,80.32662105560303
2700,0.021106073632836342,0.998,0.9997727272727273,0.0015203689150246297,89.44194626808167
3000,0.014779648743569851,0.999,0.9998636363636364,0.0012658877580481063,99.71411299705505
3300,0.011629554443061352,0.999,0.9998636363636364,0.0010255733081748729,109.5732970237732
3600,0.009583941660821438,0.999,0.9998636363636364,0.0008082887674907099,118.96588110923767
3900,0.007937065325677395,0.999,0.9998636363636364,0.0006220479562016685,128.43998312950134
4200,0.0071449908427894115,0.999,0.9998636363636364,0.00047371974943342433,137.43802499771118
4500,0.006440003868192434,1.0,1.0,0.00036877474153559735,146.5527229309082
4800,0.00586675712838769,1.0,1.0,0.00031108348133861787,156.09502410888672
4999,0.005766322370618582,1.0,1.0,0.00030000027746700307,162.83930802345276
