Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.004449e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 24699ms | tok/sec: 21,226 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854698 | lrm: 1.00 | dt: 294ms | tok/sec: 1,780,688 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442283 | lrm: 1.00 | dt: 296ms | tok/sec: 1,768,293 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971656 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,047 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578638 | lrm: 1.00 | dt: 307ms | tok/sec: 1,706,346 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248585 | lrm: 1.00 | dt: 301ms | tok/sec: 1,743,818 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997645 | lrm: 1.00 | dt: 307ms | tok/sec: 1,706,775 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786412 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,100 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606047 | lrm: 1.00 | dt: 302ms | tok/sec: 1,738,460 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.453689 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,733 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.323353 | lrm: 1.00 | dt: 309ms | tok/sec: 1,697,716 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.214141 | lrm: 1.00 | dt: 305ms | tok/sec: 1,718,707 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.116889 | lrm: 1.00 | dt: 304ms | tok/sec: 1,724,517 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.030328 | lrm: 1.00 | dt: 309ms | tok/sec: 1,699,314 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.957075 | lrm: 1.00 | dt: 305ms | tok/sec: 1,717,565 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.890186 | lrm: 1.00 | dt: 305ms | tok/sec: 1,719,441 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.831485 | lrm: 1.00 | dt: 305ms | tok/sec: 1,718,378 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.774581 | lrm: 1.00 | dt: 308ms | tok/sec: 1,701,507 | mfu: 34.5% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.722960 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,440 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.673627 | lrm: 1.00 | dt: 305ms | tok/sec: 1,720,559 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.627044 | lrm: 1.00 | dt: 308ms | tok/sec: 1,703,712 | mfu: 34.5% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.581845 | lrm: 1.00 | dt: 303ms | tok/sec: 1,733,055 | mfu: 35.1% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.541232 | lrm: 1.00 | dt: 307ms | tok/sec: 1,706,204 | mfu: 34.6% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.498808 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,025 | mfu: 34.5% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.458103 | lrm: 1.00 | dt: 302ms | tok/sec: 1,737,657 | mfu: 35.2% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.420700 | lrm: 1.00 | dt: 305ms | tok/sec: 1,720,446 | mfu: 34.9% | epoch: 1 | remaining: 295s    
step 00026 (1.5%) | loss: 5.384719 | lrm: 1.00 | dt: 308ms | tok/sec: 1,699,658 | mfu: 34.4% | epoch: 1 | remaining: 295s    
step 00027 (1.6%) | loss: 5.349103 | lrm: 1.00 | dt: 306ms | tok/sec: 1,713,364 | mfu: 34.7% | epoch: 1 | remaining: 295s    
step 00028 (1.7%) | loss: 5.316516 | lrm: 1.00 | dt: 305ms | tok/sec: 1,718,059 | mfu: 34.8% | epoch: 1 | remaining: 294s    
step 00029 (1.8%) | loss: 5.282934 | lrm: 1.00 | dt: 306ms | tok/sec: 1,713,968 | mfu: 34.7% | epoch: 1 | remaining: 294s    
step 00030 (1.9%) | loss: 5.247489 | lrm: 1.00 | dt: 307ms | tok/sec: 1,707,773 | mfu: 34.6% | epoch: 1 | remaining: 294s    
