Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.453699e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 57969ms | tok/sec: 9,044 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854706 | lrm: 1.00 | dt: 877ms | tok/sec: 597,671 | mfu: 14.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442356 | lrm: 1.00 | dt: 715ms | tok/sec: 733,325 | mfu: 18.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971771 | lrm: 1.00 | dt: 615ms | tok/sec: 852,738 | mfu: 21.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578784 | lrm: 1.00 | dt: 368ms | tok/sec: 1,425,717 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248856 | lrm: 1.00 | dt: 402ms | tok/sec: 1,304,238 | mfu: 32.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998083 | lrm: 1.00 | dt: 509ms | tok/sec: 1,029,921 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787111 | lrm: 1.00 | dt: 486ms | tok/sec: 1,079,602 | mfu: 26.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607031 | lrm: 1.00 | dt: 486ms | tok/sec: 1,078,618 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455212 | lrm: 1.00 | dt: 549ms | tok/sec: 955,469 | mfu: 23.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325461 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,832 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217182 | lrm: 1.00 | dt: 505ms | tok/sec: 1,038,459 | mfu: 25.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.120879 | lrm: 1.00 | dt: 464ms | tok/sec: 1,130,702 | mfu: 28.0% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.035142 | lrm: 1.00 | dt: 602ms | tok/sec: 871,537 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 5.963168 | lrm: 1.00 | dt: 545ms | tok/sec: 962,327 | mfu: 23.9% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.898637 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,226 | mfu: 26.3% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.842542 | lrm: 1.00 | dt: 431ms | tok/sec: 1,216,127 | mfu: 30.2% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.788117 | lrm: 1.00 | dt: 476ms | tok/sec: 1,101,430 | mfu: 27.3% | epoch: 1 | remaining: 296s    
step 00018 (1.2%) | loss: 5.739180 | lrm: 1.00 | dt: 454ms | tok/sec: 1,153,966 | mfu: 28.6% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.693631 | lrm: 1.00 | dt: 466ms | tok/sec: 1,124,767 | mfu: 27.9% | epoch: 1 | remaining: 296s    
step 00020 (1.5%) | loss: 5.651426 | lrm: 1.00 | dt: 484ms | tok/sec: 1,082,693 | mfu: 26.8% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.611078 | lrm: 1.00 | dt: 412ms | tok/sec: 1,271,963 | mfu: 31.5% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.575320 | lrm: 1.00 | dt: 458ms | tok/sec: 1,144,259 | mfu: 28.4% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.538077 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,533 | mfu: 34.7% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.502424 | lrm: 1.00 | dt: 423ms | tok/sec: 1,239,676 | mfu: 30.7% | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 5.469986 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,425 | mfu: 34.7% | epoch: 1 | remaining: 293s    
step 00026 (2.3%) | loss: 5.439219 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,919 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00027 (2.4%) | loss: 5.409013 | lrm: 1.00 | dt: 474ms | tok/sec: 1,105,152 | mfu: 27.4% | epoch: 1 | remaining: 292s    
step 00028 (2.6%) | loss: 5.381205 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,621 | mfu: 36.0% | epoch: 1 | remaining: 292s    
step 00029 (2.7%) | loss: 5.352591 | lrm: 1.00 | dt: 403ms | tok/sec: 1,301,053 | mfu: 32.3% | epoch: 1 | remaining: 291s    
step 00030 (2.8%) | loss: 5.321928 | lrm: 1.00 | dt: 394ms | tok/sec: 1,332,105 | mfu: 33.0% | epoch: 1 | remaining: 291s    
step 00031 (3.0%) | loss: 5.291837 | lrm: 1.00 | dt: 434ms | tok/sec: 1,208,559 | mfu: 30.0% | epoch: 1 | remaining: 291s    
step 00032 (3.1%) | loss: 5.263723 | lrm: 1.00 | dt: 399ms | tok/sec: 1,312,993 | mfu: 32.6% | epoch: 1 | remaining: 290s    
step 00033 (3.3%) | loss: 5.237325 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,695 | mfu: 34.3% | epoch: 1 | remaining: 290s    
step 00034 (3.4%) | loss: 5.206277 | lrm: 1.00 | dt: 356ms | tok/sec: 1,470,921 | mfu: 36.5% | epoch: 1 | remaining: 289s    
step 00035 (3.5%) | loss: 5.180544 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,879 | mfu: 32.3% | epoch: 1 | remaining: 289s    
step 00036 (3.6%) | loss: 5.154264 | lrm: 1.00 | dt: 440ms | tok/sec: 1,192,426 | mfu: 29.6% | epoch: 1 | remaining: 289s    
step 00037 (3.8%) | loss: 5.127275 | lrm: 1.00 | dt: 422ms | tok/sec: 1,243,536 | mfu: 30.8% | epoch: 1 | remaining: 288s    
step 00038 (3.9%) | loss: 5.099755 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,467 | mfu: 34.7% | epoch: 1 | remaining: 288s    
