step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,3.3255488872528076
300,2.012282133102417,0.0,0.1318181818181818,0.0029889165186613824,16.796663999557495
600,1.983530044555664,0.0,0.13395454545454547,0.0029312252584644026,29.280467748641968
900,1.889504313468933,0.0,0.19077272727272726,0.0028262802505665758,41.973063707351685
1200,1.6103185415267944,0.0,0.31395454545454543,0.0026779520437983317,54.756752014160156
1500,0.5437050461769104,0.054,0.7381363636363636,0.0024917112325092902,68.93183493614197
1800,0.44854697585105896,0.0755,0.7739090909090909,0.002274426691825128,83.86421084403992
2100,0.4125555753707886,0.0935,0.7918181818181819,0.0020341122419518937,98.6974687576294
2400,0.3732507526874542,0.1345,0.8155909090909091,0.0017796310849753703,113.91101884841919
2700,0.34792062640190125,0.162,0.829,0.0015203689150246297,128.89324688911438
3000,0.3235529959201813,0.164,0.8347727272727272,0.0012658877580481063,146.40161776542664
3300,0.31084200739860535,0.194,0.8464545454545455,0.0010255733081748729,163.9924600124359
3600,0.29857704043388367,0.2065,0.8542727272727273,0.0008082887674907099,183.42728900909424
3900,0.277201771736145,0.209,0.8560909090909091,0.0006220479562016685,202.51659679412842
4200,0.2807113230228424,0.216,0.8606363636363636,0.00047371974943342433,219.62425994873047
4500,0.2592709958553314,0.231,0.8650454545454546,0.00036877474153559735,237.56631183624268
4800,0.25890052318573,0.2355,0.8681363636363636,0.00031108348133861787,255.27811694145203
4999,0.2566716969013214,0.2415,0.8693636363636363,0.00030000027746700307,266.96352100372314
