Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,208
  scalars                 : 16
  total                   : 50,332,048
Estimated FLOPs per token: 2.327862e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 35289ms | tok/sec: 6,499 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870220 | lrm: 1.00 | dt: 138ms | tok/sec: 1,666,555 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495891 | lrm: 1.00 | dt: 140ms | tok/sec: 1,637,520 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046463 | lrm: 1.00 | dt: 141ms | tok/sec: 1,622,858 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.671690 | lrm: 1.00 | dt: 141ms | tok/sec: 1,626,829 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345643 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,535 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.086816 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,717 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881454 | lrm: 1.00 | dt: 160ms | tok/sec: 1,430,657 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707139 | lrm: 1.00 | dt: 161ms | tok/sec: 1,427,324 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561382 | lrm: 1.00 | dt: 139ms | tok/sec: 1,644,849 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436540 | lrm: 1.00 | dt: 149ms | tok/sec: 1,537,326 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.327854 | lrm: 1.00 | dt: 141ms | tok/sec: 1,628,622 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235062 | lrm: 1.00 | dt: 162ms | tok/sec: 1,412,789 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.150669 | lrm: 1.00 | dt: 142ms | tok/sec: 1,620,958 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.073027 | lrm: 1.00 | dt: 145ms | tok/sec: 1,584,282 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.008458 | lrm: 1.00 | dt: 146ms | tok/sec: 1,571,318 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.949910 | lrm: 1.00 | dt: 141ms | tok/sec: 1,629,968 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895564 | lrm: 1.00 | dt: 142ms | tok/sec: 1,619,937 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.844032 | lrm: 1.00 | dt: 142ms | tok/sec: 1,610,896 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.797885 | lrm: 1.00 | dt: 145ms | tok/sec: 1,580,874 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.754977 | lrm: 1.00 | dt: 146ms | tok/sec: 1,575,582 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.712997 | lrm: 1.00 | dt: 144ms | tok/sec: 1,598,066 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.672715 | lrm: 1.00 | dt: 147ms | tok/sec: 1,562,803 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.635751 | lrm: 1.00 | dt: 144ms | tok/sec: 1,596,920 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.600640 | lrm: 1.00 | dt: 141ms | tok/sec: 1,625,707 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.566890 | lrm: 1.00 | dt: 141ms | tok/sec: 1,624,579 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.536026 | lrm: 1.00 | dt: 143ms | tok/sec: 1,600,403 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.504936 | lrm: 1.00 | dt: 145ms | tok/sec: 1,576,558 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.474070 | lrm: 1.00 | dt: 145ms | tok/sec: 1,577,884 | mfu: 37.1% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.442952 | lrm: 1.00 | dt: 144ms | tok/sec: 1,591,826 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.411960 | lrm: 1.00 | dt: 142ms | tok/sec: 1,610,972 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.381611 | lrm: 1.00 | dt: 146ms | tok/sec: 1,568,684 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.354099 | lrm: 1.00 | dt: 142ms | tok/sec: 1,620,068 | mfu: 38.1% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.327096 | lrm: 1.00 | dt: 146ms | tok/sec: 1,570,584 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.296997 | lrm: 1.00 | dt: 142ms | tok/sec: 1,610,600 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00035 (1.2%) | loss: 5.268461 | lrm: 1.00 | dt: 144ms | tok/sec: 1,593,608 | mfu: 37.5% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.243389 | lrm: 1.00 | dt: 143ms | tok/sec: 1,603,125 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.215582 | lrm: 1.00 | dt: 143ms | tok/sec: 1,603,021 | mfu: 37.7% | epoch: 1 | remaining: 296s    
step 00038 (1.3%) | loss: 5.190490 | lrm: 1.00 | dt: 146ms | tok/sec: 1,568,393 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00039 (1.3%) | loss: 5.163590 | lrm: 1.00 | dt: 141ms | tok/sec: 1,624,494 | mfu: 38.2% | epoch: 1 | remaining: 296s    
step 00040 (1.4%) | loss: 5.136888 | lrm: 1.00 | dt: 143ms | tok/sec: 1,600,277 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00041 (1.4%) | loss: 5.109398 | lrm: 1.00 | dt: 146ms | tok/sec: 1,575,708 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00042 (1.5%) | loss: 5.085923 | lrm: 1.00 | dt: 146ms | tok/sec: 1,575,187 | mfu: 37.1% | epoch: 1 | remaining: 295s    
step 00043 (1.5%) | loss: 5.060321 | lrm: 1.00 | dt: 144ms | tok/sec: 1,596,109 | mfu: 37.5% | epoch: 1 | remaining: 295s    
step 00044 (1.6%) | loss: 5.032073 | lrm: 1.00 | dt: 142ms | tok/sec: 1,611,320 | mfu: 37.9% | epoch: 1 | remaining: 295s    
