Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 27552ms | tok/sec: 9,514 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867393 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,926 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485786 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,654 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033495 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,786 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654000 | lrm: 1.00 | dt: 148ms | tok/sec: 1,771,742 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321399 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,419 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068339 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,321 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862784 | lrm: 1.00 | dt: 185ms | tok/sec: 1,416,870 | mfu: 29.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688084 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,488 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539410 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,976 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415511 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,463 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305544 | lrm: 1.00 | dt: 147ms | tok/sec: 1,778,350 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206585 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,604 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122710 | lrm: 1.00 | dt: 153ms | tok/sec: 1,710,107 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048096 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,933 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.978907 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,250 | mfu: 33.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916697 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,572 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856226 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,629 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.801984 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,092 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750075 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,908 | mfu: 33.1% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701034 | lrm: 1.00 | dt: 149ms | tok/sec: 1,763,411 | mfu: 36.8% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.655072 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,371 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.613749 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,242 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.573167 | lrm: 1.00 | dt: 167ms | tok/sec: 1,567,423 | mfu: 32.7% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.535015 | lrm: 1.00 | dt: 148ms | tok/sec: 1,768,027 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.496239 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,703 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.458219 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,231 | mfu: 33.2% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.420911 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,730 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.388233 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,811 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.356058 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,618 | mfu: 34.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.320060 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,328 | mfu: 34.8% | epoch: 1 | remaining: 297s    
