Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26961ms | tok/sec: 19,445 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854557 | lrm: 1.00 | dt: 298ms | tok/sec: 1,759,591 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442440 | lrm: 1.00 | dt: 301ms | tok/sec: 1,744,391 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971990 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,888 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.579154 | lrm: 1.00 | dt: 308ms | tok/sec: 1,701,260 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.249048 | lrm: 1.00 | dt: 302ms | tok/sec: 1,738,409 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998300 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,747 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787187 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,248 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607001 | lrm: 1.00 | dt: 306ms | tok/sec: 1,710,709 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.454937 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,670 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.324929 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,192 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216221 | lrm: 1.00 | dt: 307ms | tok/sec: 1,709,720 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119350 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,537 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.032732 | lrm: 1.00 | dt: 312ms | tok/sec: 1,681,003 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.959849 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,875 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.894553 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,255 | mfu: 36.4% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.838137 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,895 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.782292 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,242 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.731861 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,491 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.684069 | lrm: 1.00 | dt: 307ms | tok/sec: 1,705,298 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.640360 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,404 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.598565 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,395 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.561070 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,633 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.521248 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,459 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.482714 | lrm: 1.00 | dt: 308ms | tok/sec: 1,701,350 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.446836 | lrm: 1.00 | dt: 306ms | tok/sec: 1,713,597 | mfu: 36.5% | epoch: 1 | remaining: 295s    
step 00026 (1.5%) | loss: 5.412940 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,553 | mfu: 35.8% | epoch: 1 | remaining: 295s    
step 00027 (1.6%) | loss: 5.379941 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,143 | mfu: 36.4% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.349453 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,473 | mfu: 35.9% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.317866 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,779 | mfu: 35.3% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.284931 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,256 | mfu: 36.0% | epoch: 1 | remaining: 294s    
