Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSSLSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24445ms | tok/sec: 10,723 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867325 | lrm: 1.00 | dt: 149ms | tok/sec: 1,764,886 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486223 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,361 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034188 | lrm: 1.00 | dt: 149ms | tok/sec: 1,754,488 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654812 | lrm: 1.00 | dt: 151ms | tok/sec: 1,736,628 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322179 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,207 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069154 | lrm: 1.00 | dt: 182ms | tok/sec: 1,442,958 | mfu: 30.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.863871 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,758 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689306 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,154 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.540790 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,629 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417145 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,626 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.307579 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,375 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.209138 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,141 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.125976 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,148 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.052074 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,273 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.983718 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,305 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.922596 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,575 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.863379 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,654 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.810653 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,118 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.760565 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,650 | mfu: 34.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.713399 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,294 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.669732 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,559 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.630781 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,402 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.592601 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,517 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.556708 | lrm: 1.00 | dt: 153ms | tok/sec: 1,712,493 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.520255 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,977 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.484257 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,939 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.448907 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,801 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.417435 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,504 | mfu: 36.3% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.386381 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,237 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.351887 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,662 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.321220 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,767 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.292013 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,865 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.263806 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,673 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.234250 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,523 | mfu: 36.1% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.203539 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,707 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.173740 | lrm: 1.00 | dt: 152ms | tok/sec: 1,724,072 | mfu: 36.7% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.145605 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,006 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.116186 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,163 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00039 (1.4%) | loss: 5.088150 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,008 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00040 (1.5%) | loss: 5.063145 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,684 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.034249 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,210 | mfu: 35.9% | epoch: 1 | remaining: 295s    
