step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.738092422485352,0.0,0.0,3e-05,4.456640958786011
300,2.0711629390716553,0.0,0.08781818181818182,0.0029889165186613824,13.726607084274292
600,1.9813579320907593,0.0,0.14072727272727273,0.0029312252584644026,22.645020961761475
900,1.9712285995483398,0.0,0.13477272727272727,0.0028262802505665758,32.66433310508728
1200,1.9599213600158691,0.0,0.1415909090909091,0.0026779520437983317,42.09912180900574
1500,1.9486641883850098,0.0,0.14036363636363636,0.0024917112325092902,50.99174904823303
1800,1.9367904663085938,0.0,0.1511818181818182,0.002274426691825128,59.10764002799988
2100,1.9177380800247192,0.0,0.16454545454545455,0.0020341122419518937,66.96207404136658
2400,1.6275345087051392,0.0,0.25481818181818183,0.0017796310849753703,74.71888899803162
2700,1.1824220418930054,0.0,0.3507727272727273,0.0015203689150246297,82.43630409240723
3000,1.1061859130859375,0.0,0.42977272727272725,0.0012658877580481063,90.15397715568542
3300,1.0628259181976318,0.0005,0.4485454545454545,0.0010255733081748729,98.73150897026062
3600,0.9316945672035217,0.0005,0.5108181818181818,0.0008082887674907099,107.05902218818665
3900,0.4925823509693146,0.084,0.7812727272727272,0.0006220479562016685,114.79240608215332
4200,0.2445123940706253,0.551,0.9425,0.00047371974943342433,122.07524514198303
4500,0.17948758602142334,0.686,0.9616363636363636,0.00036877474153559735,129.32151103019714
4800,0.16012907028198242,0.7525,0.9698181818181818,0.00031108348133861787,136.43680691719055
4999,0.13267822563648224,0.7955,0.9760909090909091,0.00030000027746700307,141.2727448940277
