Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.320005e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 30941ms | tok/sec: 7,413 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870221 | lrm: 1.00 | dt: 152ms | tok/sec: 1,509,818 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495907 | lrm: 1.00 | dt: 138ms | tok/sec: 1,659,366 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046495 | lrm: 1.00 | dt: 135ms | tok/sec: 1,693,119 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.671744 | lrm: 1.00 | dt: 135ms | tok/sec: 1,696,059 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345701 | lrm: 1.00 | dt: 135ms | tok/sec: 1,694,514 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.086859 | lrm: 1.00 | dt: 143ms | tok/sec: 1,601,378 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881495 | lrm: 1.00 | dt: 155ms | tok/sec: 1,479,547 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.707203 | lrm: 1.00 | dt: 157ms | tok/sec: 1,458,751 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561421 | lrm: 1.00 | dt: 178ms | tok/sec: 1,289,779 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436574 | lrm: 1.00 | dt: 158ms | tok/sec: 1,447,200 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.327876 | lrm: 1.00 | dt: 136ms | tok/sec: 1,689,542 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.235104 | lrm: 1.00 | dt: 167ms | tok/sec: 1,369,726 | mfu: 32.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.150714 | lrm: 1.00 | dt: 135ms | tok/sec: 1,699,144 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.072949 | lrm: 1.00 | dt: 138ms | tok/sec: 1,664,632 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.007643 | lrm: 1.00 | dt: 137ms | tok/sec: 1,676,467 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.949245 | lrm: 1.00 | dt: 148ms | tok/sec: 1,554,892 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895512 | lrm: 1.00 | dt: 150ms | tok/sec: 1,532,463 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.844221 | lrm: 1.00 | dt: 136ms | tok/sec: 1,691,838 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.798193 | lrm: 1.00 | dt: 143ms | tok/sec: 1,600,211 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.755566 | lrm: 1.00 | dt: 159ms | tok/sec: 1,444,035 | mfu: 33.9% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.714152 | lrm: 1.00 | dt: 137ms | tok/sec: 1,674,806 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.674661 | lrm: 1.00 | dt: 168ms | tok/sec: 1,366,596 | mfu: 32.0% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.638667 | lrm: 1.00 | dt: 135ms | tok/sec: 1,694,234 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.604971 | lrm: 1.00 | dt: 143ms | tok/sec: 1,608,747 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.572678 | lrm: 1.00 | dt: 155ms | tok/sec: 1,478,599 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.543004 | lrm: 1.00 | dt: 135ms | tok/sec: 1,703,630 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.513574 | lrm: 1.00 | dt: 146ms | tok/sec: 1,574,270 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.484593 | lrm: 1.00 | dt: 157ms | tok/sec: 1,464,638 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.455627 | lrm: 1.00 | dt: 142ms | tok/sec: 1,620,076 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.426495 | lrm: 1.00 | dt: 152ms | tok/sec: 1,508,892 | mfu: 35.4% | epoch: 1 | remaining: 297s    
