Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 19333ms | tok/sec: 13,559 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867311 | lrm: 1.00 | dt: 150ms | tok/sec: 1,751,472 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486448 | lrm: 1.00 | dt: 152ms | tok/sec: 1,719,141 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034589 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,868 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655424 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,034 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322912 | lrm: 1.00 | dt: 151ms | tok/sec: 1,731,877 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069989 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,720 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865125 | lrm: 1.00 | dt: 181ms | tok/sec: 1,445,461 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690708 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,034 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542457 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,359 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419212 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,289 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310296 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,202 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212813 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,364 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130854 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,093 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.058165 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,872 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.991293 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,541 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.932181 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,479 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.875360 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,496 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.825640 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,406 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.778992 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,747 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.735054 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,712 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.695640 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,722 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.661496 | lrm: 1.00 | dt: 152ms | tok/sec: 1,720,277 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.627976 | lrm: 1.00 | dt: 153ms | tok/sec: 1,717,538 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.596766 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,603 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.565306 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,105 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.534980 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,201 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.505641 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,128 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.480089 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,019 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.454474 | lrm: 1.00 | dt: 153ms | tok/sec: 1,713,222 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.426242 | lrm: 1.00 | dt: 153ms | tok/sec: 1,716,348 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.401896 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,753 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.377992 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,341 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.354516 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,872 | mfu: 38.2% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.330111 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,856 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00035 (1.2%) | loss: 5.304821 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,341 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.280347 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,386 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00037 (1.3%) | loss: 5.257173 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,695 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.232538 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,160 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00039 (1.4%) | loss: 5.207651 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,340 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00040 (1.5%) | loss: 5.186570 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,477 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.162144 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,962 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.140769 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,669 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.115891 | lrm: 1.00 | dt: 154ms | tok/sec: 1,703,388 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 5.092932 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,722 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.071716 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,045 | mfu: 37.8% | epoch: 1 | remaining: 295s    
step 00046 (1.8%) | loss: 5.047006 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,207 | mfu: 37.9% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 5.020916 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,576 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00048 (1.9%) | loss: 4.997093 | lrm: 1.00 | dt: 153ms | tok/sec: 1,715,370 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.970675 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,507 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00050 (2.0%) | loss: 4.949909 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,173 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00051 (2.1%) | loss: 4.926230 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,631 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00052 (2.1%) | loss: 4.905024 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,772 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00053 (2.2%) | loss: 4.882044 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,889 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00054 (2.2%) | loss: 4.854846 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,542 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00055 (2.3%) | loss: 4.833255 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,037 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00056 (2.3%) | loss: 4.812694 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,379 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00057 (2.4%) | loss: 4.792577 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,395 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00058 (2.4%) | loss: 4.771956 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,440 | mfu: 37.9% | epoch: 1 | remaining: 293s    
step 00059 (2.5%) | loss: 4.749799 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,573 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00060 (2.5%) | loss: 4.729649 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,695 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00061 (2.6%) | loss: 4.705488 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,640 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00062 (2.6%) | loss: 4.683211 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,762 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00063 (2.7%) | loss: 4.660039 | lrm: 1.00 | dt: 155ms | tok/sec: 1,685,868 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00064 (2.7%) | loss: 4.636869 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,424 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00065 (2.8%) | loss: 4.613644 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,851 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00066 (2.8%) | loss: 4.593986 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,789 | mfu: 38.6% | epoch: 1 | remaining: 291s    
step 00067 (2.9%) | loss: 4.573210 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,453 | mfu: 38.7% | epoch: 1 | remaining: 291s    
step 00068 (3.0%) | loss: 4.548612 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,243 | mfu: 39.2% | epoch: 1 | remaining: 291s    
step 00069 (3.0%) | loss: 4.523468 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,865 | mfu: 38.8% | epoch: 1 | remaining: 291s    
