Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 17237ms | tok/sec: 30,416 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 770ms | tok/sec: 681,232 | mfu: 16.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 678ms | tok/sec: 773,492 | mfu: 18.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971720 | lrm: 1.00 | dt: 667ms | tok/sec: 786,187 | mfu: 19.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578766 | lrm: 1.00 | dt: 424ms | tok/sec: 1,236,014 | mfu: 29.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248851 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,001 | mfu: 32.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998087 | lrm: 1.00 | dt: 498ms | tok/sec: 1,052,166 | mfu: 25.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787079 | lrm: 1.00 | dt: 448ms | tok/sec: 1,169,857 | mfu: 28.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606993 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,013 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455152 | lrm: 1.00 | dt: 422ms | tok/sec: 1,242,785 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325386 | lrm: 1.00 | dt: 420ms | tok/sec: 1,247,226 | mfu: 30.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217082 | lrm: 1.00 | dt: 513ms | tok/sec: 1,021,311 | mfu: 24.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.120710 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,048 | mfu: 26.0% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.034819 | lrm: 1.00 | dt: 506ms | tok/sec: 1,037,116 | mfu: 25.1% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 5.962579 | lrm: 1.00 | dt: 511ms | tok/sec: 1,026,589 | mfu: 24.8% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.897930 | lrm: 1.00 | dt: 407ms | tok/sec: 1,289,504 | mfu: 31.2% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.841907 | lrm: 1.00 | dt: 372ms | tok/sec: 1,409,378 | mfu: 34.1% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.787548 | lrm: 1.00 | dt: 433ms | tok/sec: 1,210,009 | mfu: 29.2% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.738555 | lrm: 1.00 | dt: 447ms | tok/sec: 1,173,902 | mfu: 28.4% | epoch: 1 | remaining: 296s    
step 00019 (1.2%) | loss: 5.692880 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,093 | mfu: 26.0% | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 5.650544 | lrm: 1.00 | dt: 581ms | tok/sec: 903,149 | mfu: 21.8% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.610037 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,527 | mfu: 29.4% | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 5.574116 | lrm: 1.00 | dt: 434ms | tok/sec: 1,206,997 | mfu: 29.2% | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 5.536603 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,385 | mfu: 33.5% | epoch: 1 | remaining: 294s    
step 00024 (2.0%) | loss: 5.500658 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,135 | mfu: 25.4% | epoch: 1 | remaining: 294s    
step 00025 (2.2%) | loss: 5.467843 | lrm: 1.00 | dt: 439ms | tok/sec: 1,193,505 | mfu: 28.8% | epoch: 1 | remaining: 293s    
step 00026 (2.3%) | loss: 5.436712 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,264 | mfu: 29.4% | epoch: 1 | remaining: 293s    
step 00027 (2.5%) | loss: 5.406250 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,924 | mfu: 29.6% | epoch: 1 | remaining: 292s    
step 00028 (2.6%) | loss: 5.378251 | lrm: 1.00 | dt: 396ms | tok/sec: 1,325,286 | mfu: 32.0% | epoch: 1 | remaining: 292s    
step 00029 (2.7%) | loss: 5.349471 | lrm: 1.00 | dt: 434ms | tok/sec: 1,209,348 | mfu: 29.2% | epoch: 1 | remaining: 291s    
step 00030 (2.9%) | loss: 5.318675 | lrm: 1.00 | dt: 446ms | tok/sec: 1,174,365 | mfu: 28.4% | epoch: 1 | remaining: 291s    
