Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLSLML'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,016
  scalars                 : 16
  total                   : 50,331,856
Estimated FLOPs per token: 2.327850e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011255 | lrm: 1.00 | dt: 41640ms | tok/sec: 5,508 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.870220 | lrm: 1.00 | dt: 139ms | tok/sec: 1,654,774 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.495888 | lrm: 1.00 | dt: 140ms | tok/sec: 1,642,589 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046524 | lrm: 1.00 | dt: 140ms | tok/sec: 1,634,724 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.671309 | lrm: 1.00 | dt: 140ms | tok/sec: 1,635,671 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.345337 | lrm: 1.00 | dt: 140ms | tok/sec: 1,633,530 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.086526 | lrm: 1.00 | dt: 140ms | tok/sec: 1,633,408 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881209 | lrm: 1.00 | dt: 159ms | tok/sec: 1,441,871 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.706871 | lrm: 1.00 | dt: 153ms | tok/sec: 1,501,162 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.561102 | lrm: 1.00 | dt: 142ms | tok/sec: 1,610,344 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.436243 | lrm: 1.00 | dt: 142ms | tok/sec: 1,611,363 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.327541 | lrm: 1.00 | dt: 141ms | tok/sec: 1,622,959 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.234760 | lrm: 1.00 | dt: 141ms | tok/sec: 1,622,294 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.150347 | lrm: 1.00 | dt: 147ms | tok/sec: 1,559,191 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.072660 | lrm: 1.00 | dt: 154ms | tok/sec: 1,493,393 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.007872 | lrm: 1.00 | dt: 147ms | tok/sec: 1,561,720 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 5.949450 | lrm: 1.00 | dt: 145ms | tok/sec: 1,578,019 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.895129 | lrm: 1.00 | dt: 143ms | tok/sec: 1,608,973 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.843351 | lrm: 1.00 | dt: 142ms | tok/sec: 1,619,381 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.796954 | lrm: 1.00 | dt: 143ms | tok/sec: 1,601,332 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.753971 | lrm: 1.00 | dt: 148ms | tok/sec: 1,548,468 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.711910 | lrm: 1.00 | dt: 152ms | tok/sec: 1,510,012 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.671233 | lrm: 1.00 | dt: 145ms | tok/sec: 1,577,587 | mfu: 37.1% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.633821 | lrm: 1.00 | dt: 147ms | tok/sec: 1,561,702 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.598257 | lrm: 1.00 | dt: 143ms | tok/sec: 1,608,424 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.564229 | lrm: 1.00 | dt: 142ms | tok/sec: 1,619,948 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.532946 | lrm: 1.00 | dt: 144ms | tok/sec: 1,593,949 | mfu: 37.5% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.501327 | lrm: 1.00 | dt: 147ms | tok/sec: 1,558,739 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.469826 | lrm: 1.00 | dt: 148ms | tok/sec: 1,549,887 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.438274 | lrm: 1.00 | dt: 145ms | tok/sec: 1,579,688 | mfu: 37.2% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.406873 | lrm: 1.00 | dt: 145ms | tok/sec: 1,584,610 | mfu: 37.3% | epoch: 1 | remaining: 297s    
