Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SMMLSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.139126e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 25845ms | tok/sec: 10,143 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867310 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,928 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486138 | lrm: 1.00 | dt: 150ms | tok/sec: 1,741,877 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034090 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,409 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654886 | lrm: 1.00 | dt: 149ms | tok/sec: 1,756,442 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322328 | lrm: 1.00 | dt: 151ms | tok/sec: 1,735,507 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069345 | lrm: 1.00 | dt: 186ms | tok/sec: 1,409,110 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864230 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,353 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.689726 | lrm: 1.00 | dt: 151ms | tok/sec: 1,732,848 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541347 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,048 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.417896 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,628 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.308582 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,591 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.210467 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,309 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.127684 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,893 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.054180 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,240 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.986374 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,843 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.926094 | lrm: 1.00 | dt: 150ms | tok/sec: 1,745,638 | mfu: 37.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.867768 | lrm: 1.00 | dt: 151ms | tok/sec: 1,739,656 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.816113 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,604 | mfu: 36.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.767214 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,726 | mfu: 35.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.721229 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,330 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.679070 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,180 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.641823 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,827 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.605535 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,957 | mfu: 34.9% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.571592 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,546 | mfu: 37.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.536889 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,179 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.502843 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,521 | mfu: 34.8% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.469436 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,895 | mfu: 36.7% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.439772 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,441 | mfu: 36.6% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.410367 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,343 | mfu: 34.4% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.377765 | lrm: 1.00 | dt: 150ms | tok/sec: 1,742,830 | mfu: 37.7% | epoch: 1 | remaining: 297s    
