step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,2.784358024597168
300,2.005516529083252,0.0,0.13845454545454544,0.0029889165186613824,11.421823978424072
600,1.88221275806427,0.0,0.1865,0.0029312252584644026,22.503956079483032
900,1.6804437637329102,0.0,0.27454545454545454,0.0028262802505665758,34.69024705886841
1200,0.6126220226287842,0.0375,0.7288181818181818,0.0026779520437983317,46.624557971954346
1500,0.46280142664909363,0.094,0.7966818181818182,0.0024917112325092902,58.200560092926025
1800,0.3978273570537567,0.143,0.8279545454545455,0.002274426691825128,69.87682509422302
2100,0.3283020555973053,0.2055,0.8615454545454545,0.0020341122419518937,82.27249717712402
2400,0.2929195761680603,0.2595,0.8804090909090909,0.0017796310849753703,94.41713500022888
2700,0.252454549074173,0.3275,0.899,0.0015203689150246297,106.51025199890137
3000,0.20638509094715118,0.4155,0.9224545454545454,0.0012658877580481063,117.9932951927185
3300,0.17098639905452728,0.499,0.9401363636363637,0.0010255733081748729,129.70656204223633
3600,0.14422845840454102,0.5335,0.9475454545454546,0.0008082887674907099,140.86742115020752
3900,0.12110304087400436,0.5745,0.9538181818181818,0.0006220479562016685,153.04570698738098
4200,0.11480894684791565,0.602,0.9579545454545455,0.00047371974943342433,162.9548351764679
4500,0.09802162647247314,0.6295,0.9619090909090909,0.00036877474153559735,173.0856912136078
4800,0.08922401815652847,0.6475,0.9638181818181818,0.00031108348133861787,182.43437695503235
4999,0.08968976885080338,0.659,0.9651818181818181,0.00030000027746700307,189.229994058609
