step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.73578405380249,0.0,0.017954545454545456,3e-05,3.843029022216797
300,2.0108346939086914,0.0,0.13304545454545455,0.0029889165186613824,12.082401752471924
600,1.9683632850646973,0.0,0.1373181818181818,0.0029312252584644026,20.592837810516357
900,1.7937008142471313,0.0,0.1973181818181818,0.0028262802505665758,28.89910078048706
1200,0.8056750893592834,0.0095,0.635,0.0026779520437983317,36.9059739112854
1500,0.15376143157482147,0.537,0.9470909090909091,0.0024917112325092902,45.607672691345215
1800,0.07524583488702774,0.711,0.9703181818181819,0.002274426691825128,54.144574880599976
2100,0.062443334609270096,0.71,0.9706363636363636,0.0020341122419518937,62.166993856430054
2400,0.05321533605456352,0.718,0.9713181818181819,0.0017796310849753703,70.82260584831238
2700,0.05457767844200134,0.725,0.972,0.0015203689150246297,79.72568488121033
3000,0.04508247971534729,0.7235,0.971909090909091,0.0012658877580481063,88.88223695755005
3300,0.04849839210510254,0.729,0.9726363636363636,0.0010255733081748729,97.41532588005066
3600,0.046634893864393234,0.732,0.9728636363636364,0.0008082887674907099,106.42918491363525
3900,0.04158829152584076,0.755,0.9751363636363637,0.0006220479562016685,115.17533373832703
4200,0.043029624968767166,0.7735,0.9768636363636364,0.00047371974943342433,123.49712991714478
4500,0.03771637752652168,0.7855,0.9777727272727272,0.00036877474153559735,132.23946976661682
4800,0.041903216391801834,0.7975,0.9789545454545454,0.00031108348133861787,141.18943881988525
4999,0.04087347909808159,0.803,0.9795454545454545,0.00030000027746700307,147.04612684249878
