step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,22.056221961975098
300,2.009284734725952,0.0,0.13786363636363635,0.0029889165186613824,119.02826189994812
600,1.8828282356262207,0.0,0.17554545454545453,0.0029312252584644026,208.27770709991455
900,1.5722732543945312,0.0,0.2953181818181818,0.0028262802505665758,293.7008340358734
1200,0.756909191608429,0.004,0.5970454545454545,0.0026779520437983317,386.84634804725647
1500,0.5268328785896301,0.0295,0.7182272727272727,0.0024917112325092902,489.3529589176178
1800,0.4948943555355072,0.0465,0.7288636363636364,0.002274426691825128,592.8276841640472
2100,0.4669111967086792,0.051,0.7341363636363636,0.0020341122419518937,675.4759390354156
2400,0.4562731683254242,0.048,0.7340909090909091,0.0017796310849753703,770.0384609699249
2700,0.45951786637306213,0.0555,0.7395909090909091,0.0015203689150246297,862.1064109802246
3000,0.4296344816684723,0.061,0.7513636363636363,0.0012658877580481063,959.5625579357147
3300,0.42815518379211426,0.0635,0.7555,0.0010255733081748729,1975.340054988861
3600,0.4243530035018921,0.0655,0.7602727272727273,0.0008082887674907099,2566.614492893219
3900,0.4060540199279785,0.0715,0.7647272727272727,0.0006220479562016685,2619.28453207016
4200,0.41440343856811523,0.0735,0.7634090909090909,0.00047371974943342433,4277.3611969947815
4500,0.3907182514667511,0.071,0.7661818181818182,0.00036877474153559735,4295.758862018585
4800,0.41124334931373596,0.071,0.7678181818181818,0.00031108348133861787,4311.228641033173
4999,0.4037395417690277,0.072,0.7689090909090909,0.00030000027746700307,4320.351066827774
