step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.729762077331543,0.0,0.0,3e-05,22.284915924072266
300,2.0532257556915283,0.0,0.13895454545454544,0.0029889165186613824,34.7737090587616
600,1.9655712842941284,0.0,0.1449090909090909,0.0029312252584644026,46.32061696052551
900,1.1449507474899292,0.0,0.294,0.0028262802505665758,58.20539999008179
1200,0.9615851044654846,0.0005,0.4707272727272727,0.0026779520437983317,73.77648711204529
1500,0.8761196136474609,0.0,0.49836363636363634,0.0024917112325092902,86.13667488098145
1800,0.8246954083442688,0.004,0.5435,0.002274426691825128,97.79663515090942
2100,0.6190450191497803,0.0145,0.7107727272727272,0.0020341122419518937,109.64522099494934
2400,0.5095479488372803,0.0505,0.7703181818181818,0.0017796310849753703,122.70188212394714
2700,0.4119025468826294,0.0585,0.7899545454545455,0.0015203689150246297,139.7646040916443
3000,0.35825130343437195,0.098,0.8195454545454546,0.0012658877580481063,155.22504210472107
3300,0.3254704475402832,0.1515,0.8477727272727272,0.0010255733081748729,169.69906902313232
3600,0.2874453365802765,0.2235,0.8723636363636363,0.0008082887674907099,184.17787313461304
3900,0.2696817219257355,0.29,0.8908181818181818,0.0006220479562016685,199.16486501693726
4200,0.26499223709106445,0.339,0.9018181818181819,0.00047371974943342433,215.31624293327332
4500,0.24010920524597168,0.3655,0.9062727272727272,0.00036877474153559735,228.83806896209717
4800,0.2386162132024765,0.378,0.9092727272727272,0.00031108348133861787,242.92389702796936
4999,0.2352769374847412,0.388,0.9108636363636363,0.00030000027746700307,251.70358109474182
