step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.734028339385986,0.0,0.0,3e-05,5.164043664932251
300,2.02032732963562,0.0,0.13395454545454547,0.0029889165186613824,13.799705743789673
600,1.9758766889572144,0.0,0.13845454545454544,0.0029312252584644026,22.352733850479126
900,1.6146692037582397,0.0,0.29754545454545456,0.0028262802505665758,32.383624792099
1200,0.5185785889625549,0.04,0.7379545454545454,0.0026779520437983317,42.7530677318573
1500,0.39005565643310547,0.1215,0.8105454545454546,0.0024917112325092902,52.061060667037964
1800,0.35047200322151184,0.142,0.8267272727272728,0.002274426691825128,62.11189365386963
2100,0.3224060833454132,0.162,0.8398636363636364,0.0020341122419518937,70.66787362098694
2400,0.30155614018440247,0.199,0.8560454545454546,0.0017796310849753703,79.25537586212158
2700,0.2898508608341217,0.214,0.8637727272727272,0.0015203689150246297,88.13147687911987
3000,0.2669932544231415,0.2275,0.8680909090909091,0.0012658877580481063,98.14539694786072
3300,0.2559525668621063,0.262,0.8810454545454546,0.0010255733081748729,106.40546154975891
3600,0.2402476817369461,0.294,0.8904090909090909,0.0008082887674907099,114.91418981552124
3900,0.21648305654525757,0.3465,0.9045,0.0006220479562016685,123.21782779693604
4200,0.2097817212343216,0.3665,0.909,0.00047371974943342433,130.72276282310486
4500,0.19044236838817596,0.3875,0.9157727272727273,0.00036877474153559735,139.3514108657837
4800,0.18589095771312714,0.425,0.9217272727272727,0.00031108348133861787,147.6571478843689
4999,0.18294692039489746,0.431,0.924,0.00030000027746700307,154.67449069023132
