Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  context_mix             : 1,024
  scalars                 : 16
  total                   : 50,333,200
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 33473ms | tok/sec: 15,662 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854227 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,145 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.440659 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,926 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.973559 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,133 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.582083 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,134 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.252571 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,542 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.000499 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,871 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789583 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,418 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609661 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,472 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457325 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,926 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326747 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,412 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217414 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,702 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120323 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,198 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.033813 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,727 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.960299 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,641 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.893255 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,537 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.835308 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,499 | mfu: 38.1% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.779170 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,062 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.728339 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,143 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.680395 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,674 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.636024 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,204 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.593403 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,034 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.555322 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,288 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.515460 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,554 | mfu: 38.5% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.477380 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,459 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.442058 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,995 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.408097 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,809 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.374890 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,356 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.344475 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,607 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.314180 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,688 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.282838 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,843 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.250869 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,877 | mfu: 38.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.220599 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,414 | mfu: 37.9% | epoch: 1 | remaining: 293s    
