Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24293ms | tok/sec: 10,791 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867393 | lrm: 1.00 | dt: 147ms | tok/sec: 1,780,747 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485798 | lrm: 1.00 | dt: 149ms | tok/sec: 1,755,390 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033516 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,270 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654071 | lrm: 1.00 | dt: 149ms | tok/sec: 1,764,124 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321450 | lrm: 1.00 | dt: 149ms | tok/sec: 1,761,143 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068397 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,449 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862844 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,699 | mfu: 28.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688142 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,674 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539463 | lrm: 1.00 | dt: 147ms | tok/sec: 1,783,282 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415564 | lrm: 1.00 | dt: 149ms | tok/sec: 1,755,208 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305614 | lrm: 1.00 | dt: 149ms | tok/sec: 1,762,212 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206658 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,459 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122789 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,929 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048156 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,320 | mfu: 34.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.978981 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,619 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916818 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,446 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856347 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,654 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802090 | lrm: 1.00 | dt: 150ms | tok/sec: 1,749,382 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750189 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,693 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701137 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,401 | mfu: 34.9% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.655177 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,779 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.613853 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,472 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.573161 | lrm: 1.00 | dt: 151ms | tok/sec: 1,733,250 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.534708 | lrm: 1.00 | dt: 151ms | tok/sec: 1,740,763 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.495895 | lrm: 1.00 | dt: 153ms | tok/sec: 1,718,290 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.457986 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,576 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.420612 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,666 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.387844 | lrm: 1.00 | dt: 154ms | tok/sec: 1,701,092 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.355686 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,545 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.319701 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,354 | mfu: 36.6% | epoch: 1 | remaining: 297s    
