step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,2.913116931915283
300,2.0128791332244873,0.0,0.13304545454545455,0.0029889165186613824,10.623651027679443
600,1.9700307846069336,0.0,0.136,0.0029312252584644026,17.92955207824707
900,1.923670768737793,0.0,0.18172727272727274,0.0028262802505665758,25.543627977371216
1200,1.7256699800491333,0.0,0.2359090909090909,0.0026779520437983317,32.97653794288635
1500,1.3419160842895508,0.0,0.3794090909090909,0.0024917112325092902,40.565999031066895
1800,0.4847172200679779,0.078,0.7644090909090909,0.002274426691825128,48.24607014656067
2100,0.31451210379600525,0.2415,0.8587272727272727,0.0020341122419518937,56.04354500770569
2400,0.2183733433485031,0.461,0.9155,0.0017796310849753703,63.347135066986084
2700,0.15110069513320923,0.6135,0.9457272727272727,0.0015203689150246297,71.16170716285706
3000,0.10727495700120926,0.729,0.9651818181818181,0.0012658877580481063,78.68283104896545
3300,0.07524528354406357,0.8,0.9756818181818182,0.0010255733081748729,86.41177797317505
3600,0.04547112062573433,0.9135,0.9905909090909091,0.0008082887674907099,94.13111615180969
3900,0.035679031163454056,0.949,0.9947727272727273,0.0006220479562016685,102.02058506011963
4200,0.02892693690955639,0.961,0.9958181818181818,0.00047371974943342433,109.56789422035217
4500,0.023907870054244995,0.9665,0.9963181818181818,0.00036877474153559735,117.14043807983398
4800,0.02141815610229969,0.968,0.9965,0.00031108348133861787,124.64203405380249
4999,0.019886620342731476,0.97,0.9967272727272727,0.00030000027746700307,130.9974958896637
