Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063432e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 24634ms | tok/sec: 10,641 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867396 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,584 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485792 | lrm: 1.00 | dt: 149ms | tok/sec: 1,765,177 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033507 | lrm: 1.00 | dt: 150ms | tok/sec: 1,753,316 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654056 | lrm: 1.00 | dt: 150ms | tok/sec: 1,746,379 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321458 | lrm: 1.00 | dt: 149ms | tok/sec: 1,759,756 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068404 | lrm: 1.00 | dt: 189ms | tok/sec: 1,388,742 | mfu: 29.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862876 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,013 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688179 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,904 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539504 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,679 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415601 | lrm: 1.00 | dt: 182ms | tok/sec: 1,436,556 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305638 | lrm: 1.00 | dt: 151ms | tok/sec: 1,737,405 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.206690 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,008 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122842 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,233 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048242 | lrm: 1.00 | dt: 150ms | tok/sec: 1,751,179 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.979057 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,447 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.916892 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,596 | mfu: 34.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856474 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,902 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802289 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,156 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750446 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,903 | mfu: 34.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701426 | lrm: 1.00 | dt: 149ms | tok/sec: 1,760,739 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.655464 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,779 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.614200 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,236 | mfu: 34.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.573732 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,181 | mfu: 34.6% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.535739 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,440 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.497066 | lrm: 1.00 | dt: 152ms | tok/sec: 1,723,629 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.459113 | lrm: 1.00 | dt: 153ms | tok/sec: 1,709,482 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.421877 | lrm: 1.00 | dt: 152ms | tok/sec: 1,729,297 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.389086 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,130 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.356706 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,839 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.320502 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,563 | mfu: 35.4% | epoch: 1 | remaining: 297s    
