Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSLNMSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.217769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 28970ms | tok/sec: 9,048 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867315 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,333 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486226 | lrm: 1.00 | dt: 152ms | tok/sec: 1,725,774 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034200 | lrm: 1.00 | dt: 166ms | tok/sec: 1,581,093 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655114 | lrm: 1.00 | dt: 152ms | tok/sec: 1,727,132 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322601 | lrm: 1.00 | dt: 153ms | tok/sec: 1,716,608 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069655 | lrm: 1.00 | dt: 224ms | tok/sec: 1,167,818 | mfu: 26.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864624 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,280 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690186 | lrm: 1.00 | dt: 172ms | tok/sec: 1,523,880 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541889 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,608 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418594 | lrm: 1.00 | dt: 175ms | tok/sec: 1,501,786 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.309487 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,232 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.211664 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,524 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.129302 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,583 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.056237 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,231 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.988857 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,492 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.929186 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,318 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.871604 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,461 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.820880 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,591 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.773076 | lrm: 1.00 | dt: 154ms | tok/sec: 1,704,064 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.728161 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,378 | mfu: 37.5% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.687331 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,200 | mfu: 37.6% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.651508 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,693 | mfu: 37.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.616644 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,494 | mfu: 37.8% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.584059 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,916 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.550881 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,775 | mfu: 37.2% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.518619 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,003 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00027 (0.8%) | loss: 5.486994 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,077 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.459165 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,518 | mfu: 37.7% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.431324 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,956 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.400326 | lrm: 1.00 | dt: 154ms | tok/sec: 1,705,166 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00031 (1.0%) | loss: 5.372917 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,540 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.346649 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,349 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00033 (1.1%) | loss: 5.321201 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,386 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.294660 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,230 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.266973 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,153 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.239849 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,656 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.213834 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,893 | mfu: 37.6% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.186459 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,201 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00039 (1.5%) | loss: 5.159892 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,116 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00040 (1.5%) | loss: 5.136931 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,115 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.110489 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,886 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00042 (1.6%) | loss: 5.086931 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,475 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.059376 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,272 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00044 (1.7%) | loss: 5.034940 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,740 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.012931 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,015 | mfu: 37.8% | epoch: 1 | remaining: 295s    
step 00046 (1.8%) | loss: 4.987344 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,892 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.959666 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,026 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00048 (1.9%) | loss: 4.934116 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,133 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.906609 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,834 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00050 (2.0%) | loss: 4.885956 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,352 | mfu: 37.5% | epoch: 1 | remaining: 294s    
step 00051 (2.1%) | loss: 4.861065 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,527 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00052 (2.1%) | loss: 4.837729 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,402 | mfu: 38.0% | epoch: 1 | remaining: 293s    
step 00053 (2.2%) | loss: 4.814144 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,721 | mfu: 37.6% | epoch: 1 | remaining: 293s    
step 00054 (2.2%) | loss: 4.786523 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,443 | mfu: 37.5% | epoch: 1 | remaining: 293s    
step 00055 (2.3%) | loss: 4.763570 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,174 | mfu: 37.7% | epoch: 1 | remaining: 293s    
step 00056 (2.3%) | loss: 4.741363 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,132 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00057 (2.4%) | loss: 4.719903 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,061 | mfu: 38.3% | epoch: 1 | remaining: 293s    
step 00058 (2.4%) | loss: 4.697631 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,858 | mfu: 37.4% | epoch: 1 | remaining: 292s    
step 00059 (2.5%) | loss: 4.676738 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,703 | mfu: 37.8% | epoch: 1 | remaining: 292s    
step 00060 (2.6%) | loss: 4.656868 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,520 | mfu: 37.6% | epoch: 1 | remaining: 292s    
step 00061 (2.6%) | loss: 4.632709 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,163 | mfu: 37.0% | epoch: 1 | remaining: 292s    
step 00062 (2.7%) | loss: 4.610435 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,452 | mfu: 37.4% | epoch: 1 | remaining: 292s    
step 00063 (2.7%) | loss: 4.588085 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,879 | mfu: 37.8% | epoch: 1 | remaining: 292s    
step 00064 (2.8%) | loss: 4.564433 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,915 | mfu: 37.7% | epoch: 1 | remaining: 292s    
step 00065 (2.8%) | loss: 4.540526 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,168 | mfu: 37.5% | epoch: 1 | remaining: 291s    
step 00066 (2.9%) | loss: 4.520839 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,453 | mfu: 37.6% | epoch: 1 | remaining: 291s    
