step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,5.080519914627075
300,2.0104892253875732,0.0,0.13754545454545455,0.0029889165186613824,15.524165868759155
600,1.9736093282699585,0.0,0.13395454545454547,0.0029312252584644026,24.14906883239746
900,1.962733268737793,0.0,0.1415909090909091,0.0028262802505665758,33.89911389350891
1200,1.0656219720840454,0.0005,0.5235909090909091,0.0026779520437983317,41.49091672897339
1500,0.3635388910770416,0.2175,0.8576363636363636,0.0024917112325092902,49.61483693122864
1800,0.07998289912939072,0.913,0.9914090909090909,0.002274426691825128,58.02346968650818
2100,0.027430459856987,0.99,0.9990454545454546,0.0020341122419518937,65.41917681694031
2400,0.013181127607822418,0.999,0.9999090909090909,0.0017796310849753703,73.14044380187988
2700,0.008058276027441025,0.9995,0.9999545454545454,0.0015203689150246297,80.7958037853241
3000,0.005720023065805435,1.0,1.0,0.0012658877580481063,89.11332678794861
3300,0.004175620619207621,1.0,1.0,0.0010255733081748729,97.87082982063293
3600,0.0032446805853396654,1.0,1.0,0.0008082887674907099,107.30162191390991
3900,0.002834167331457138,1.0,1.0,0.0006220479562016685,116.57794570922852
4200,0.002448067767545581,1.0,1.0,0.00047371974943342433,125.20767283439636
4500,0.0021249130368232727,1.0,1.0,0.00036877474153559735,133.55335187911987
4800,0.0019163257675245404,1.0,1.0,0.00031108348133861787,142.29855585098267
4999,0.001815707073546946,1.0,1.0,0.00030000027746700307,148.3778576850891
