step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.740101337432861,0.0,0.0,3e-05,7.134679079055786
300,2.0455524921417236,0.0,0.13754545454545455,0.0029889165186613824,25.229206085205078
600,1.970901608467102,0.0,0.1374090909090909,0.0029312252584644026,41.83796787261963
900,1.9600766897201538,0.0,0.1370909090909091,0.0028262802505665758,61.10978388786316
1200,1.926963210105896,0.0,0.13486363636363635,0.0026779520437983317,80.45918798446655
1500,0.9815379977226257,0.0005,0.5300909090909091,0.0024917112325092902,102.44856405258179
1800,0.3531896770000458,0.17,0.8409545454545454,0.002274426691825128,123.99697589874268
2100,0.09677036851644516,0.875,0.9872727272727273,0.0020341122419518937,141.4501509666443
2400,0.012522608041763306,0.9995,0.9999545454545454,0.0017796310849753703,159.05722093582153
2700,0.005616455804556608,1.0,1.0,0.0015203689150246297,177.56874990463257
3000,0.003348342375829816,1.0,1.0,0.0012658877580481063,194.49300503730774
3300,0.002478685462847352,1.0,1.0,0.0010255733081748729,214.9680938720703
3600,0.0020486200228333473,1.0,1.0,0.0008082887674907099,232.97733402252197
3900,0.0018098101718351245,1.0,1.0,0.0006220479562016685,251.4467430114746
4200,0.001512073795311153,1.0,1.0,0.00047371974943342433,267.6975748538971
4500,0.0013501351932063699,1.0,1.0,0.00036877474153559735,283.41633677482605
4800,0.0012751768808811903,1.0,1.0,0.00031108348133861787,298.85911083221436
4999,0.0012055631959810853,1.0,1.0,0.00030000027746700307,312.1174328327179
