step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,4.660183668136597
300,2.011303186416626,0.0,0.13368181818181818,0.0029889165186613824,13.862411737442017
600,1.9701896905899048,0.0,0.1343181818181818,0.0029312252584644026,22.240205764770508
900,1.9640693664550781,0.0,0.13472727272727272,0.0028262802505665758,31.478415727615356
1200,1.8444252014160156,0.0,0.20586363636363636,0.0026779520437983317,39.74886870384216
1500,0.6811200976371765,0.0065,0.6007727272727272,0.0024917112325092902,47.931012868881226
1800,0.460463285446167,0.072,0.7528181818181818,0.002274426691825128,55.54149580001831
2100,0.2388891726732254,0.3655,0.9047272727272727,0.0020341122419518937,62.84913468360901
2400,0.06271213293075562,0.8985,0.9892272727272727,0.0017796310849753703,71.34086775779724
2700,0.021085506305098534,0.98,0.998,0.0015203689150246297,78.81118583679199
3000,0.01149445865303278,0.99,0.9990909090909091,0.0012658877580481063,86.47407007217407
3300,0.008440674282610416,0.9905,0.9991363636363636,0.0010255733081748729,94.1598699092865
3600,0.004951667506247759,0.9985,0.9998636363636364,0.0008082887674907099,101.48323369026184
3900,0.003503313986584544,0.9985,0.9998636363636364,0.0006220479562016685,108.65329575538635
4200,0.003067024750635028,0.999,0.9999090909090909,0.00047371974943342433,116.00547289848328
4500,0.002573292935267091,0.9995,0.9999545454545454,0.00036877474153559735,122.57713890075684
4800,0.002622692845761776,0.9995,0.9999545454545454,0.00031108348133861787,129.31261682510376
4999,0.0023893911857157946,0.999,0.9999090909090909,0.00030000027746700307,134.78477597236633
