step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.728189945220947,0.0,0.0,3e-05,8.726747035980225
300,2.0132105350494385,0.0,0.13627272727272727,0.0029889165186613824,27.280377864837646
600,1.968899130821228,0.0,0.1369090909090909,0.0029312252584644026,47.552090883255005
900,1.927804946899414,0.0,0.1359090909090909,0.0028262802505665758,62.718924045562744
1200,1.7793763875961304,0.0,0.21404545454545454,0.0026779520437983317,78.20197105407715
1500,1.4880119562149048,0.0,0.33186363636363636,0.0024917112325092902,97.36755585670471
1800,0.5433964133262634,0.065,0.7688636363636364,0.002274426691825128,112.89865303039551
2100,0.30204084515571594,0.3135,0.888,0.0020341122419518937,130.1831271648407
2400,0.14058025181293488,0.6765,0.9599545454545455,0.0017796310849753703,146.81087803840637
2700,0.08804833889007568,0.82,0.9796363636363636,0.0015203689150246297,164.49396586418152
3000,0.05733995512127876,0.8765,0.9866818181818182,0.0012658877580481063,184.56260514259338
3300,0.04205485060811043,0.926,0.9922272727272727,0.0010255733081748729,201.4691789150238
3600,0.030678236857056618,0.953,0.9951363636363636,0.0008082887674907099,218.21612000465393
3900,0.02290911041200161,0.962,0.9962272727272727,0.0006220479562016685,232.44497418403625
4200,0.021121611818671227,0.967,0.9966818181818182,0.00047371974943342433,246.73269605636597
4500,0.016237908974289894,0.975,0.9975,0.00036877474153559735,264.7215051651001
4800,0.01458801794797182,0.98,0.998,0.00031108348133861787,285.355318069458
4999,0.014410222880542278,0.9795,0.9979545454545454,0.00030000027746700307,304.3228051662445
