Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 1.997568e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 10288ms | tok/sec: 50,963 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854704 | lrm: 1.00 | dt: 291ms | tok/sec: 1,800,939 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442281 | lrm: 1.00 | dt: 292ms | tok/sec: 1,798,315 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971646 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,940 | mfu: 31.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578637 | lrm: 1.00 | dt: 305ms | tok/sec: 1,720,243 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248565 | lrm: 1.00 | dt: 296ms | tok/sec: 1,771,978 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997598 | lrm: 1.00 | dt: 304ms | tok/sec: 1,725,655 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786317 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,216 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.605927 | lrm: 1.00 | dt: 297ms | tok/sec: 1,765,768 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.453529 | lrm: 1.00 | dt: 299ms | tok/sec: 1,755,366 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.323158 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,697 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.213903 | lrm: 1.00 | dt: 299ms | tok/sec: 1,753,082 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.116607 | lrm: 1.00 | dt: 299ms | tok/sec: 1,755,955 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.030017 | lrm: 1.00 | dt: 307ms | tok/sec: 1,706,627 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956690 | lrm: 1.00 | dt: 305ms | tok/sec: 1,717,750 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.889639 | lrm: 1.00 | dt: 298ms | tok/sec: 1,759,685 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.830764 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,120 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.773678 | lrm: 1.00 | dt: 305ms | tok/sec: 1,721,702 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.721782 | lrm: 1.00 | dt: 300ms | tok/sec: 1,750,190 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.672183 | lrm: 1.00 | dt: 302ms | tok/sec: 1,738,108 | mfu: 35.1% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.625313 | lrm: 1.00 | dt: 303ms | tok/sec: 1,729,655 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.579861 | lrm: 1.00 | dt: 303ms | tok/sec: 1,729,425 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.539090 | lrm: 1.00 | dt: 300ms | tok/sec: 1,745,262 | mfu: 35.2% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.496632 | lrm: 1.00 | dt: 305ms | tok/sec: 1,720,662 | mfu: 34.7% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.455796 | lrm: 1.00 | dt: 302ms | tok/sec: 1,735,897 | mfu: 35.0% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.417907 | lrm: 1.00 | dt: 302ms | tok/sec: 1,734,394 | mfu: 35.0% | epoch: 1 | remaining: 295s    
step 00026 (1.5%) | loss: 5.381419 | lrm: 1.00 | dt: 302ms | tok/sec: 1,734,108 | mfu: 35.0% | epoch: 1 | remaining: 295s    
step 00027 (1.6%) | loss: 5.345520 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,136 | mfu: 34.8% | epoch: 1 | remaining: 295s    
step 00028 (1.7%) | loss: 5.312862 | lrm: 1.00 | dt: 300ms | tok/sec: 1,748,110 | mfu: 35.3% | epoch: 1 | remaining: 295s    
step 00029 (1.8%) | loss: 5.279193 | lrm: 1.00 | dt: 301ms | tok/sec: 1,743,826 | mfu: 35.2% | epoch: 1 | remaining: 294s    
step 00030 (1.9%) | loss: 5.243751 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,103 | mfu: 34.8% | epoch: 1 | remaining: 294s    
