step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.724235534667969,0.0,0.0,3e-05,2.6130430698394775
300,2.0102834701538086,0.0,0.13736363636363635,0.0029889165186613824,9.607964038848877
600,1.966010570526123,0.0,0.1390909090909091,0.0029312252584644026,16.39051914215088
900,1.1429204940795898,0.0,0.39331818181818184,0.0028262802505665758,23.324762105941772
1200,0.4957083463668823,0.054,0.7398181818181818,0.0026779520437983317,30.645424127578735
1500,0.3936707079410553,0.0975,0.7900454545454545,0.0024917112325092902,38.460582971572876
1800,0.2987869381904602,0.2265,0.8630454545454546,0.002274426691825128,45.98467516899109
2100,0.20743727684020996,0.3895,0.9088181818181819,0.0020341122419518937,53.22211313247681
2400,0.1565500646829605,0.504,0.9361363636363637,0.0017796310849753703,60.487797021865845
2700,0.09240525960922241,0.726,0.9687727272727272,0.0015203689150246297,68.5700831413269
3000,0.03461448848247528,0.926,0.9923181818181818,0.0012658877580481063,76.44227004051208
3300,0.01467898953706026,0.983,0.9983181818181818,0.0010255733081748729,84.03185701370239
3600,0.00940807443112135,0.995,0.9995,0.0008082887674907099,91.49483013153076
3900,0.006950512528419495,0.9965,0.9996363636363637,0.0006220479562016685,99.9345440864563
4200,0.005908313672989607,0.998,0.9998181818181818,0.00047371974943342433,108.3455240726471
4500,0.004535171203315258,0.9985,0.9998636363636364,0.00036877474153559735,115.9606990814209
4800,0.004641097038984299,0.9995,0.9999545454545454,0.00031108348133861787,124.20789504051208
4999,0.003940692637115717,0.9995,0.9999545454545454,0.00030000027746700307,129.301616191864
