step,train_loss,val_exact,val_token_acc,lr,elapsed_sec
0,4.736632823944092,0.0,0.025454545454545455,3e-05,4.268955945968628
300,2.011845588684082,0.0,0.1379090909090909,0.0029889165186613824,13.82277512550354
600,1.9746532440185547,0.0,0.1375,0.0029312252584644026,26.137999057769775
900,1.85101318359375,0.0,0.19045454545454546,0.0028262802505665758,39.93740797042847
1200,1.5450420379638672,0.0,0.26831818181818184,0.0026779520437983317,50.1204469203949
1500,1.2089611291885376,0.0,0.3432727272727273,0.0024917112325092902,64.44942998886108
1800,1.0352256298065186,0.0,0.44036363636363635,0.002274426691825128,87.24029207229614
2100,0.6549416780471802,0.0045,0.6114545454545455,0.0020341122419518937,106.37658381462097
2400,0.5381653904914856,0.025,0.6998181818181818,0.0017796310849753703,124.56167507171631
2700,0.5089474320411682,0.031,0.7214545454545455,0.0015203689150246297,144.64870810508728
3000,0.47572430968284607,0.038,0.7333181818181819,0.0012658877580481063,165.56581711769104
3300,0.465999037027359,0.0475,0.7383181818181819,0.0010255733081748729,185.3056230545044
3600,0.45177993178367615,0.046,0.7415,0.0008082887674907099,201.86406803131104
3900,0.43957841396331787,0.052,0.7517272727272727,0.0006220479562016685,217.53217887878418
4200,0.4252777397632599,0.0745,0.7726818181818181,0.00047371974943342433,235.36670303344727
4500,0.3571535050868988,0.1065,0.8028636363636363,0.00036877474153559735,255.34395098686218
4800,0.3448913097381592,0.138,0.8269545454545455,0.00031108348133861787,273.2505180835724
4999,0.31358015537261963,0.17,0.8451363636363637,0.00030000027746700307,284.1282801628113
