Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSLSSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.063923e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 26371ms | tok/sec: 9,940 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867392 | lrm: 1.00 | dt: 147ms | tok/sec: 1,778,399 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485769 | lrm: 1.00 | dt: 149ms | tok/sec: 1,757,250 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033471 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,342 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654095 | lrm: 1.00 | dt: 148ms | tok/sec: 1,766,388 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.321483 | lrm: 1.00 | dt: 150ms | tok/sec: 1,743,645 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.068430 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,280 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.862901 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,128 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.688222 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,039 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.539561 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,412 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415676 | lrm: 1.00 | dt: 150ms | tok/sec: 1,744,578 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.305745 | lrm: 1.00 | dt: 150ms | tok/sec: 1,750,109 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.206820 | lrm: 1.00 | dt: 151ms | tok/sec: 1,730,827 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.122993 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,087 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 6.048434 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,734 | mfu: 35.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 5.979333 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,896 | mfu: 35.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.917243 | lrm: 1.00 | dt: 152ms | tok/sec: 1,730,157 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.856865 | lrm: 1.00 | dt: 151ms | tok/sec: 1,734,776 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.802709 | lrm: 1.00 | dt: 150ms | tok/sec: 1,748,651 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.750908 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,742 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 5.701953 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,206 | mfu: 35.4% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 5.656099 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,401 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 5.614884 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,113 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.574287 | lrm: 1.00 | dt: 152ms | tok/sec: 1,728,134 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 5.535841 | lrm: 1.00 | dt: 152ms | tok/sec: 1,722,767 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.497077 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,735 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 5.459294 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,369 | mfu: 35.2% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.421993 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,423 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 5.389391 | lrm: 1.00 | dt: 153ms | tok/sec: 1,708,802 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00029 (0.9%) | loss: 5.357593 | lrm: 1.00 | dt: 152ms | tok/sec: 1,721,680 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 5.321809 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,457 | mfu: 36.0% | epoch: 1 | remaining: 297s    
