Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'S'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 1.997599e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 32050ms | tok/sec: 16,358 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854699 | lrm: 1.00 | dt: 298ms | tok/sec: 1,756,987 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442222 | lrm: 1.00 | dt: 300ms | tok/sec: 1,746,930 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971514 | lrm: 1.00 | dt: 375ms | tok/sec: 1,396,475 | mfu: 28.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578804 | lrm: 1.00 | dt: 302ms | tok/sec: 1,736,447 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248720 | lrm: 1.00 | dt: 301ms | tok/sec: 1,741,864 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997779 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,994 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.786535 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,330 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606132 | lrm: 1.00 | dt: 303ms | tok/sec: 1,731,986 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.453807 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,194 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.323569 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,434 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.214515 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,070 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.117578 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,210 | mfu: 34.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.031422 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,450 | mfu: 33.6% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.958627 | lrm: 1.00 | dt: 306ms | tok/sec: 1,711,380 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.892560 | lrm: 1.00 | dt: 304ms | tok/sec: 1,724,812 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.834750 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,949 | mfu: 33.5% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.778995 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,704 | mfu: 34.3% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.728642 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,736 | mfu: 34.4% | epoch: 1 | remaining: 298s    
step 00019 (0.8%) | loss: 5.681001 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,583 | mfu: 33.7% | epoch: 1 | remaining: 297s    
step 00020 (0.9%) | loss: 5.636414 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,773 | mfu: 34.1% | epoch: 1 | remaining: 297s    
step 00021 (1.0%) | loss: 5.593682 | lrm: 1.00 | dt: 308ms | tok/sec: 1,701,387 | mfu: 34.3% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.555687 | lrm: 1.00 | dt: 308ms | tok/sec: 1,704,747 | mfu: 34.4% | epoch: 1 | remaining: 296s    
step 00023 (1.2%) | loss: 5.516295 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,422 | mfu: 34.1% | epoch: 1 | remaining: 296s    
step 00024 (1.3%) | loss: 5.478283 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,332 | mfu: 33.8% | epoch: 1 | remaining: 296s    
step 00025 (1.4%) | loss: 5.442967 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,128 | mfu: 34.6% | epoch: 1 | remaining: 295s    
step 00026 (1.5%) | loss: 5.409202 | lrm: 1.00 | dt: 313ms | tok/sec: 1,677,656 | mfu: 33.9% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.376496 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,253 | mfu: 34.2% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.347112 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,525 | mfu: 34.0% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.317020 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,340 | mfu: 34.1% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.284640 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,352 | mfu: 34.0% | epoch: 1 | remaining: 294s    
step 00031 (2.1%) | loss: 5.252922 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,848 | mfu: 33.9% | epoch: 1 | remaining: 293s    
step 00032 (2.2%) | loss: 5.223591 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,444 | mfu: 34.6% | epoch: 1 | remaining: 293s    
step 00033 (2.3%) | loss: 5.196055 | lrm: 1.00 | dt: 310ms | tok/sec: 1,689,327 | mfu: 34.1% | epoch: 1 | remaining: 293s    
step 00034 (2.4%) | loss: 5.163125 | lrm: 1.00 | dt: 310ms | tok/sec: 1,693,018 | mfu: 34.2% | epoch: 1 | remaining: 293s    
step 00035 (2.5%) | loss: 5.134214 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,358 | mfu: 34.2% | epoch: 1 | remaining: 292s    
step 00036 (2.6%) | loss: 5.105567 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,635 | mfu: 34.0% | epoch: 1 | remaining: 292s    
step 00037 (2.7%) | loss: 5.077415 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,706 | mfu: 33.9% | epoch: 1 | remaining: 292s    
step 00038 (2.8%) | loss: 5.048383 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,175 | mfu: 34.0% | epoch: 1 | remaining: 291s    
step 00039 (2.9%) | loss: 5.021021 | lrm: 1.00 | dt: 307ms | tok/sec: 1,708,101 | mfu: 34.5% | epoch: 1 | remaining: 291s    
step 00040 (3.0%) | loss: 4.992317 | lrm: 1.00 | dt: 311ms | tok/sec: 1,687,734 | mfu: 34.1% | epoch: 1 | remaining: 291s    
step 00041 (3.1%) | loss: 4.966033 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,646 | mfu: 34.0% | epoch: 1 | remaining: 290s    
step 00042 (3.2%) | loss: 4.940491 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,810 | mfu: 34.2% | epoch: 1 | remaining: 290s    
step 00043 (3.3%) | loss: 4.913151 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,076 | mfu: 34.2% | epoch: 1 | remaining: 290s    
step 00044 (3.4%) | loss: 4.885635 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,829 | mfu: 34.1% | epoch: 1 | remaining: 289s    
step 00045 (3.5%) | loss: 4.858325 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,208 | mfu: 33.8% | epoch: 1 | remaining: 289s    
step 00046 (3.6%) | loss: 4.830647 | lrm: 1.00 | dt: 309ms | tok/sec: 1,696,067 | mfu: 34.2% | epoch: 1 | remaining: 289s    
step 00047 (3.7%) | loss: 4.795142 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,801 | mfu: 34.2% | epoch: 1 | remaining: 289s    
step 00048 (3.8%) | loss: 4.772490 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,531 | mfu: 34.1% | epoch: 1 | remaining: 288s    
step 00049 (3.9%) | loss: 4.743972 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,238 | mfu: 34.2% | epoch: 1 | remaining: 288s    
step 00050 (4.0%) | loss: 4.715284 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,352 | mfu: 34.2% | epoch: 1 | remaining: 288s    
step 00051 (4.1%) | loss: 4.690876 | lrm: 1.00 | dt: 307ms | tok/sec: 1,707,794 | mfu: 34.5% | epoch: 1 | remaining: 287s    
step 00052 (4.2%) | loss: 4.663665 | lrm: 1.00 | dt: 309ms | tok/sec: 1,698,945 | mfu: 34.3% | epoch: 1 | remaining: 287s    
step 00053 (4.3%) | loss: 4.637197 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,560 | mfu: 34.0% | epoch: 1 | remaining: 287s    
step 00054 (4.4%) | loss: 4.609932 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,674 | mfu: 34.1% | epoch: 1 | remaining: 286s    
step 00055 (4.5%) | loss: 4.584587 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,312 | mfu: 34.2% | epoch: 1 | remaining: 286s    
step 00056 (4.6%) | loss: 4.564855 | lrm: 1.00 | dt: 309ms | tok/sec: 1,698,471 | mfu: 34.3% | epoch: 1 | remaining: 286s    
step 00057 (4.7%) | loss: 4.543990 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,305 | mfu: 33.7% | epoch: 1 | remaining: 285s    
step 00058 (4.9%) | loss: 4.515080 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,860 | mfu: 34.0% | epoch: 1 | remaining: 285s    
step 00059 (5.0%) | loss: 4.494660 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,099 | mfu: 34.0% | epoch: 1 | remaining: 285s    
step 00060 (5.1%) | loss: 4.473907 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,889 | mfu: 33.5% | epoch: 1 | remaining: 284s    
step 00061 (5.2%) | loss: 4.447592 | lrm: 1.00 | dt: 311ms | tok/sec: 1,688,085 | mfu: 34.1% | epoch: 1 | remaining: 284s    
step 00062 (5.3%) | loss: 4.427554 | lrm: 1.00 | dt: 310ms | tok/sec: 1,689,722 | mfu: 34.1% | epoch: 1 | remaining: 284s    
step 00063 (5.4%) | loss: 4.403624 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,960 | mfu: 33.9% | epoch: 1 | remaining: 284s    
step 00064 (5.5%) | loss: 4.379733 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,384 | mfu: 33.9% | epoch: 1 | remaining: 283s    
step 00065 (5.6%) | loss: 4.352443 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,264 | mfu: 33.9% | epoch: 1 | remaining: 283s    
step 00066 (5.7%) | loss: 4.330989 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,606 | mfu: 33.7% | epoch: 1 | remaining: 283s    
step 00067 (5.8%) | loss: 4.310528 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,728 | mfu: 34.0% | epoch: 1 | remaining: 282s    
step 00068 (5.9%) | loss: 4.292005 | lrm: 1.00 | dt: 310ms | tok/sec: 1,689,797 | mfu: 34.1% | epoch: 1 | remaining: 282s    
step 00069 (6.0%) | loss: 4.270984 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,030 | mfu: 34.2% | epoch: 1 | remaining: 282s    
step 00070 (6.1%) | loss: 4.250469 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,366 | mfu: 33.7% | epoch: 1 | remaining: 281s    
step 00071 (6.2%) | loss: 4.235213 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,110 | mfu: 34.0% | epoch: 1 | remaining: 281s    
step 00072 (6.3%) | loss: 4.213742 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,397 | mfu: 34.0% | epoch: 1 | remaining: 281s    
step 00073 (6.4%) | loss: 4.188656 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,611 | mfu: 33.7% | epoch: 1 | remaining: 280s    
step 00074 (6.5%) | loss: 4.165986 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,167 | mfu: 33.8% | epoch: 1 | remaining: 280s    
step 00075 (6.6%) | loss: 4.149936 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,729 | mfu: 34.0% | epoch: 1 | remaining: 280s    
step 00076 (6.7%) | loss: 4.133086 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,393 | mfu: 33.9% | epoch: 1 | remaining: 280s    
step 00077 (6.8%) | loss: 4.118585 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,242 | mfu: 34.0% | epoch: 1 | remaining: 279s    
step 00078 (6.9%) | loss: 4.098402 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,605 | mfu: 33.8% | epoch: 1 | remaining: 279s    
step 00079 (7.0%) | loss: 4.081523 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,703 | mfu: 33.7% | epoch: 1 | remaining: 279s    
step 00080 (7.1%) | loss: 4.062611 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,952 | mfu: 34.2% | epoch: 1 | remaining: 278s    
step 00081 (7.2%) | loss: 4.044171 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,806 | mfu: 34.2% | epoch: 1 | remaining: 278s    
step 00082 (7.4%) | loss: 4.028396 | lrm: 1.00 | dt: 311ms | tok/sec: 1,683,178 | mfu: 34.0% | epoch: 1 | remaining: 278s    
step 00083 (7.5%) | loss: 4.010864 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,828 | mfu: 33.6% | epoch: 1 | remaining: 277s    
step 00084 (7.6%) | loss: 3.995445 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,735 | mfu: 34.0% | epoch: 1 | remaining: 277s    
step 00085 (7.7%) | loss: 3.986477 | lrm: 1.00 | dt: 310ms | tok/sec: 1,689,805 | mfu: 34.1% | epoch: 1 | remaining: 277s    
step 00086 (7.8%) | loss: 3.973101 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,532 | mfu: 33.7% | epoch: 1 | remaining: 276s    
step 00087 (7.9%) | loss: 3.958034 | lrm: 1.00 | dt: 313ms | tok/sec: 1,677,592 | mfu: 33.9% | epoch: 1 | remaining: 276s    
step 00088 (8.0%) | loss: 3.940366 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,866 | mfu: 33.9% | epoch: 1 | remaining: 276s    
